WP_428403798.1	WP_235277851.1	0.826	69	0.958	0.958	9.738E-33
WP_428403798.1	WP_414404485.1	0.826	69	0.958	0.920	9.738E-33
WP_428403798.1	GAB4214070.1	0.811	69	0.958	0.958	3.462E-32
WP_428403798.1	WP_414362100.1	0.811	69	0.958	0.920	3.462E-32
WP_428403798.1	WP_414395174.1	0.811	69	0.958	0.920	1.231E-31
WP_301077186.1	GAB4214070.1	0.826	69	0.958	0.958	2.739E-33
WP_301077186.1	WP_011429717.1	0.826	69	0.958	0.958	2.739E-33
WP_301077186.1	WP_190804824.1	0.826	69	0.958	0.958	2.739E-33
WP_301077186.1	WP_235277851.1	0.826	69	0.958	0.958	2.739E-33
WP_301077186.1	WP_414362100.1	0.826	69	0.958	0.920	2.739E-33
WP_301077186.1	WP_414404485.1	0.826	69	0.958	0.920	2.739E-33
WP_301077186.1	WP_015229078.1	0.811	69	0.958	0.958	9.738E-33
WP_301077186.1	WP_054464971.1	0.826	69	0.958	0.958	1.836E-32
WP_301077186.1	WP_414395174.1	0.811	69	0.958	0.920	3.462E-32
WP_120798278.1	WP_011429717.1	0.840	69	0.958	0.958	3.462E-32
WP_120798278.1	WP_190804824.1	0.840	69	0.958	0.958	3.462E-32
WP_120798278.1	WP_235277851.1	0.840	69	0.958	0.958	3.462E-32
WP_120798278.1	WP_414404485.1	0.840	69	0.958	0.920	3.462E-32
WP_120798278.1	GAB4214070.1	0.826	69	0.958	0.958	1.231E-31
WP_120798278.1	WP_414362100.1	0.826	69	0.958	0.920	1.231E-31
WP_120798278.1	WP_414395174.1	0.826	69	0.958	0.920	4.377E-31
WP_120798278.1	WP_096607388.1	0.825	63	0.875	0.875	1.044E-29
WP_291003874.1	WP_168569945.1	0.846	65	0.942	0.903	2.003E-31
WP_291003874.1	WP_324632560.1	0.859	64	0.928	0.889	5.188E-31
WP_291003874.1	GAB4214070.1	0.828	64	0.928	0.889	7.124E-31
WP_291003874.1	WP_414362100.1	0.828	64	0.928	0.853	7.124E-31
WP_291003874.1	WP_502249006.1	0.828	64	0.928	0.889	1.344E-30
WP_291003874.1	WP_015224598.1	0.828	64	0.928	0.889	1.845E-30
WP_291003874.1	WP_015229078.1	0.812	64	0.928	0.889	2.534E-30
WP_291003874.1	WP_054464971.1	0.812	64	0.928	0.889	1.238E-29
WP_142224076.1	WP_011429717.1	0.880	67	0.957	0.931	2.697E-34
WP_142224076.1	WP_190804824.1	0.880	67	0.957	0.931	2.697E-34
WP_142224076.1	WP_235277851.1	0.880	67	0.957	0.931	2.697E-34
WP_142224076.1	WP_414404485.1	0.880	67	0.957	0.893	2.697E-34
WP_142224076.1	GAB4214070.1	0.890	64	0.914	0.889	9.588E-34
WP_142224076.1	WP_414362100.1	0.890	64	0.914	0.853	9.588E-34
WP_142224076.1	WP_168569945.1	0.865	67	0.957	0.931	2.482E-33
WP_142224076.1	WP_414395174.1	0.865	67	0.957	0.893	3.409E-33
WP_142224076.1	WP_015224598.1	0.880	67	0.957	0.931	8.825E-33
WP_142224076.1	ABG51547.1	0.843	64	0.914	0.889	1.212E-32
WP_142224076.1	WP_015229078.1	0.865	67	0.957	0.931	1.212E-32
WP_142224076.1	WP_096607388.1	0.820	67	0.957	0.931	1.212E-32
WP_142224076.1	WP_324632560.1	0.835	67	0.957	0.931	1.212E-32
WP_142224076.1	ABG51546.1	0.843	64	0.914	0.853	1.212E-32
WP_142224076.1	WP_502249006.1	0.835	67	0.957	0.931	1.664E-32
WP_142224076.1	WP_054464971.1	0.875	64	0.914	0.889	2.285E-32
WP_304839272.1	WP_190804824.1	0.814	70	0.986	0.972	3.296E-32
WP_304839272.1	WP_011429717.1	0.846	65	0.915	0.903	4.526E-32
WP_304839272.1	WP_235277851.1	0.846	65	0.915	0.903	4.526E-32
WP_304839272.1	WP_414404485.1	0.846	65	0.915	0.867	4.526E-32
WP_304839272.1	WP_168569945.1	0.846	65	0.915	0.903	6.215E-32
WP_304839272.1	GAB4214070.1	0.800	70	0.986	0.972	1.172E-31
WP_304839272.1	WP_324632560.1	0.830	65	0.915	0.903	1.609E-31
WP_304839272.1	WP_414362100.1	0.830	65	0.915	0.867	1.609E-31
WP_304839272.1	ABG51547.1	0.800	70	0.986	0.972	2.210E-31
WP_304839272.1	WP_502249006.1	0.815	65	0.915	0.903	4.168E-31
WP_304839272.1	WP_414395174.1	0.830	65	0.915	0.867	5.724E-31
WP_304839272.1	WP_054464971.1	0.838	62	0.873	0.861	2.036E-30
WP_304839272.1	WP_096607388.1	0.800	65	0.915	0.903	2.036E-30
WP_304839272.1	WP_015229078.1	0.815	65	0.915	0.903	2.796E-30
WP_304839272.1	WP_015224598.1	0.800	65	0.915	0.903	3.839E-30
WP_394079722.1	WP_011429717.1	0.865	67	0.957	0.931	5.086E-34
WP_394079722.1	WP_190804824.1	0.865	67	0.957	0.931	5.086E-34
WP_394079722.1	WP_235277851.1	0.865	67	0.957	0.931	5.086E-34
WP_394079722.1	WP_414404485.1	0.865	67	0.957	0.893	5.086E-34
WP_394079722.1	GAB4214070.1	0.875	64	0.914	0.889	1.808E-33
WP_394079722.1	WP_414362100.1	0.875	64	0.914	0.853	1.808E-33
WP_394079722.1	WP_168569945.1	0.850	67	0.957	0.931	4.680E-33
WP_394079722.1	WP_414395174.1	0.850	67	0.957	0.893	6.427E-33
WP_394079722.1	ABG51547.1	0.859	64	0.914	0.889	1.212E-32
WP_394079722.1	WP_015229078.1	0.880	67	0.957	0.931	1.212E-32
WP_394079722.1	WP_096607388.1	0.835	67	0.957	0.931	1.212E-32
WP_394079722.1	WP_015224598.1	0.865	67	0.957	0.931	1.664E-32
WP_394079722.1	WP_054464971.1	0.890	64	0.914	0.889	2.285E-32
WP_394079722.1	WP_324632560.1	0.820	67	0.957	0.931	2.285E-32
WP_394079722.1	ABG51546.1	0.828	64	0.914	0.853	2.285E-32
WP_394079722.1	WP_502249006.1	0.820	67	0.957	0.931	3.138E-32
WP_123176516.1	WP_011429717.1	0.855	69	0.958	0.958	2.739E-33
WP_123176516.1	WP_190804824.1	0.855	69	0.958	0.958	2.739E-33
WP_123176516.1	WP_235277851.1	0.855	69	0.958	0.958	2.739E-33
WP_123176516.1	WP_414404485.1	0.855	69	0.958	0.920	2.739E-33
WP_123176516.1	GAB4214070.1	0.840	69	0.958	0.958	9.738E-33
WP_123176516.1	WP_414362100.1	0.840	69	0.958	0.920	9.738E-33
WP_123176516.1	WP_414395174.1	0.840	69	0.958	0.920	3.462E-32
WP_123176516.1	WP_324632560.1	0.826	69	0.958	0.958	1.690E-31
WP_011939686.1	GAB4214070.1	0.855	69	0.958	0.958	1.453E-33
WP_011939686.1	WP_414362100.1	0.855	69	0.958	0.920	1.453E-33
WP_011939686.1	WP_011429717.1	0.840	69	0.958	0.958	7.092E-33
WP_011939686.1	WP_190804824.1	0.840	69	0.958	0.958	7.092E-33
WP_011939686.1	WP_235277851.1	0.840	69	0.958	0.958	7.092E-33
WP_011939686.1	WP_414404485.1	0.840	69	0.958	0.920	7.092E-33
WP_011939686.1	WP_324632560.1	0.835	67	0.931	0.931	8.964E-32
WP_011939686.1	WP_414395174.1	0.826	69	0.958	0.920	8.964E-32
WP_011939686.1	WP_015224598.1	0.820	67	0.931	0.931	1.231E-31
WP_011939686.1	WP_168569945.1	0.843	64	0.889	0.889	1.231E-31
WP_011939686.1	ABG51546.1	0.811	69	0.958	0.920	1.231E-31
WP_011939686.1	WP_015229078.1	0.805	67	0.931	0.931	1.690E-31
WP_011939686.1	ABG51547.1	0.805	67	0.931	0.931	2.321E-31
WP_011939686.1	WP_502249006.1	0.805	67	0.931	0.931	2.321E-31
WP_011939686.1	WP_054464971.1	0.812	64	0.889	0.889	2.936E-30
WP_004569091.1	WP_011429717.1	0.838	68	1.000	0.944	6.781E-31
WP_004569091.1	WP_190804824.1	0.838	68	1.000	0.944	6.781E-31
WP_004569091.1	WP_235277851.1	0.838	68	1.000	0.944	6.781E-31
WP_004569091.1	WP_414404485.1	0.838	68	1.000	0.907	6.781E-31
WP_004569091.1	GAB4214070.1	0.823	68	1.000	0.944	2.412E-30
WP_004569091.1	WP_015224598.1	0.838	68	1.000	0.944	2.412E-30
WP_004569091.1	WP_414362100.1	0.823	68	1.000	0.907	2.412E-30
WP_004569091.1	WP_015229078.1	0.823	68	1.000	0.944	3.313E-30
WP_004569091.1	WP_168569945.1	0.823	68	1.000	0.944	3.313E-30
WP_004569091.1	WP_324632560.1	0.808	68	1.000	0.944	4.550E-30
WP_004569091.1	WP_502249006.1	0.808	68	1.000	0.944	6.248E-30
WP_004569091.1	WP_414395174.1	0.823	68	1.000	0.907	8.581E-30
WP_004569091.1	ABG51547.1	0.808	68	1.000	0.944	2.223E-29
WP_004569091.1	ABG51546.1	0.808	68	1.000	0.907	2.223E-29
WP_018402853.1	WP_011429717.1	0.811	69	0.958	0.958	2.521E-32
WP_018402853.1	WP_190804824.1	0.811	69	0.958	0.958	2.521E-32
WP_018402853.1	WP_235277851.1	0.811	69	0.958	0.958	2.521E-32
WP_018402853.1	WP_414404485.1	0.811	69	0.958	0.920	2.521E-32
WP_176226614.1	WP_011429717.1	0.838	68	1.000	0.944	2.843E-32
WP_176226614.1	WP_190804824.1	0.838	68	1.000	0.944	2.843E-32
WP_176226614.1	WP_235277851.1	0.838	68	1.000	0.944	2.843E-32
WP_176226614.1	WP_414404485.1	0.838	68	1.000	0.907	2.843E-32
WP_176226614.1	GAB4214070.1	0.823	68	1.000	0.944	1.011E-31
WP_176226614.1	WP_414362100.1	0.823	68	1.000	0.907	1.011E-31
WP_176226614.1	WP_168569945.1	0.852	68	1.000	0.944	1.906E-31
WP_176226614.1	WP_015224598.1	0.852	68	1.000	0.944	2.618E-31
WP_176226614.1	WP_015229078.1	0.838	68	1.000	0.944	3.595E-31
WP_176226614.1	WP_414395174.1	0.823	68	1.000	0.907	3.595E-31
WP_176226614.1	WP_324632560.1	0.823	68	1.000	0.944	9.312E-31
WP_176226614.1	WP_502249006.1	0.823	68	1.000	0.944	1.279E-30
WP_092209254.1	WP_011429717.1	0.850	67	0.944	0.931	1.273E-32
WP_092209254.1	WP_190804824.1	0.850	67	0.944	0.931	1.273E-32
WP_092209254.1	WP_235277851.1	0.850	67	0.944	0.931	1.273E-32
WP_092209254.1	WP_414404485.1	0.850	67	0.944	0.893	1.273E-32
WP_092209254.1	GAB4214070.1	0.835	67	0.944	0.931	4.526E-32
WP_092209254.1	WP_414362100.1	0.835	67	0.944	0.893	4.526E-32
WP_092209254.1	WP_168569945.1	0.850	67	0.944	0.931	6.215E-32
WP_092209254.1	WP_015229078.1	0.865	67	0.944	0.931	8.535E-32
WP_092209254.1	WP_015224598.1	0.865	67	0.944	0.931	1.172E-31
WP_092209254.1	WP_414395174.1	0.835	67	0.944	0.893	1.609E-31
WP_092209254.1	WP_324632560.1	0.820	67	0.944	0.931	3.035E-31
WP_092209254.1	WP_502249006.1	0.820	67	0.944	0.931	4.168E-31
WP_092209254.1	ABG51547.1	0.812	64	0.901	0.889	2.036E-30
WP_092209254.1	WP_054464971.1	0.843	64	0.901	0.889	2.796E-30
WP_092209254.1	ABG51546.1	0.812	64	0.901	0.853	3.839E-30
WP_141589788.1	WP_190804824.1	0.843	64	0.865	0.889	9.100E-31
WP_141589788.1	WP_011429717.1	0.841	63	0.851	0.875	2.357E-30
WP_141589788.1	WP_235277851.1	0.841	63	0.851	0.875	2.357E-30
WP_141589788.1	WP_414404485.1	0.841	63	0.851	0.840	2.357E-30
WP_141589788.1	GAB4214070.1	0.828	64	0.865	0.889	3.236E-30
WP_141589788.1	WP_414362100.1	0.825	63	0.851	0.840	8.381E-30
WP_141589788.1	WP_414395174.1	0.825	63	0.851	0.840	2.981E-29
WP_009029464.1	WP_011429717.1	0.800	65	0.929	0.903	1.646E-28
WP_009029464.1	WP_190804824.1	0.800	65	0.929	0.903	1.646E-28
WP_009029464.1	WP_235277851.1	0.800	65	0.929	0.903	1.646E-28
WP_009029464.1	WP_414404485.1	0.800	65	0.929	0.867	1.646E-28
WP_009029464.1	GAB4214070.1	0.809	63	0.900	0.875	3.106E-28
WP_009029464.1	WP_414362100.1	0.809	63	0.900	0.840	3.106E-28
WP_421032811.1	WP_168569945.1	0.826	69	0.958	0.958	5.165E-33
WP_234067215.1	WP_190804824.1	0.859	64	0.865	0.889	9.884E-32
WP_234067215.1	WP_011429717.1	0.857	63	0.851	0.875	2.559E-31
WP_234067215.1	WP_235277851.1	0.857	63	0.851	0.875	2.559E-31
WP_234067215.1	WP_414404485.1	0.857	63	0.851	0.840	2.559E-31
WP_234067215.1	GAB4214070.1	0.843	64	0.865	0.889	3.514E-31
WP_234067215.1	WP_414362100.1	0.841	63	0.851	0.840	9.100E-31
WP_234067215.1	WP_414395174.1	0.841	63	0.851	0.840	3.236E-30
WP_200245878.1	WP_011429717.1	0.840	69	0.958	0.958	5.165E-33
WP_200245878.1	WP_190804824.1	0.840	69	0.958	0.958	5.165E-33
WP_200245878.1	WP_235277851.1	0.840	69	0.958	0.958	5.165E-33
WP_200245878.1	WP_414404485.1	0.840	69	0.958	0.920	5.165E-33
WP_200245878.1	GAB4214070.1	0.826	69	0.958	0.958	1.836E-32
WP_200245878.1	WP_414362100.1	0.826	69	0.958	0.920	1.836E-32
WP_200245878.1	WP_414395174.1	0.826	69	0.958	0.920	6.528E-32
WP_200245878.1	WP_015224598.1	0.811	69	0.958	0.958	8.964E-32
WP_253707812.1	WP_011429717.1	0.855	69	0.958	0.958	1.995E-33
WP_253707812.1	WP_190804824.1	0.855	69	0.958	0.958	1.995E-33
WP_253707812.1	WP_235277851.1	0.855	69	0.958	0.958	1.995E-33
WP_253707812.1	WP_414404485.1	0.855	69	0.958	0.920	1.995E-33
WP_253707812.1	GAB4214070.1	0.840	69	0.958	0.958	7.092E-33
WP_253707812.1	WP_414362100.1	0.840	69	0.958	0.920	7.092E-33
WP_253707812.1	WP_414395174.1	0.840	69	0.958	0.920	2.521E-32
WP_253707812.1	WP_324632560.1	0.826	69	0.958	0.958	1.231E-31
WP_153488019.1	WP_011429717.1	0.884	69	0.986	0.958	1.431E-34
WP_153488019.1	WP_190804824.1	0.884	69	0.986	0.958	1.431E-34
WP_153488019.1	WP_235277851.1	0.884	69	0.986	0.958	1.431E-34
WP_153488019.1	WP_414404485.1	0.884	69	0.986	0.920	1.431E-34
WP_153488019.1	GAB4214070.1	0.869	69	0.986	0.958	5.086E-34
WP_153488019.1	WP_414362100.1	0.869	69	0.986	0.920	5.086E-34
WP_153488019.1	WP_414395174.1	0.869	69	0.986	0.920	1.808E-33
WP_153488019.1	WP_168569945.1	0.850	67	0.957	0.931	4.680E-33
WP_153488019.1	ABG51547.1	0.859	64	0.914	0.889	1.212E-32
WP_153488019.1	WP_096607388.1	0.820	67	0.957	0.931	1.212E-32
WP_153488019.1	WP_324632560.1	0.850	67	0.957	0.931	1.212E-32
WP_153488019.1	ABG51546.1	0.859	64	0.914	0.853	1.212E-32
WP_153488019.1	WP_015224598.1	0.865	67	0.957	0.931	1.664E-32
WP_153488019.1	WP_015229078.1	0.850	67	0.957	0.931	2.285E-32
WP_153488019.1	WP_054464971.1	0.890	64	0.914	0.889	2.285E-32
WP_153488019.1	WP_502249006.1	0.820	67	0.957	0.931	3.138E-32
WP_163833110.1	WP_011429717.1	0.811	69	0.958	0.958	7.092E-33
WP_163833110.1	WP_190804824.1	0.811	69	0.958	0.958	7.092E-33
WP_163833110.1	WP_235277851.1	0.811	69	0.958	0.958	7.092E-33
WP_163833110.1	WP_414404485.1	0.811	69	0.958	0.920	7.092E-33
WP_052562316.1	WP_011429717.1	0.840	69	0.958	0.958	1.058E-33
WP_052562316.1	WP_190804824.1	0.840	69	0.958	0.958	1.058E-33
WP_052562316.1	WP_235277851.1	0.840	69	0.958	0.958	1.058E-33
WP_052562316.1	WP_414404485.1	0.840	69	0.958	0.920	1.058E-33
WP_052562316.1	GAB4214070.1	0.826	69	0.958	0.958	3.761E-33
WP_052562316.1	WP_414362100.1	0.826	69	0.958	0.920	3.761E-33
WP_052562316.1	WP_414395174.1	0.826	69	0.958	0.920	1.337E-32
WP_163836694.1	WP_011429717.1	0.808	68	0.872	0.944	1.516E-30
WP_163836694.1	WP_190804824.1	0.808	68	0.872	0.944	1.516E-30
WP_163836694.1	WP_235277851.1	0.808	68	0.872	0.944	1.516E-30
WP_163836694.1	WP_414404485.1	0.808	68	0.872	0.907	1.516E-30
WP_213372596.1	WP_011429717.1	0.880	67	0.957	0.931	1.042E-34
WP_213372596.1	WP_190804824.1	0.880	67	0.957	0.931	1.042E-34
WP_213372596.1	WP_235277851.1	0.880	67	0.957	0.931	1.042E-34
WP_213372596.1	WP_414404485.1	0.880	67	0.957	0.893	1.042E-34
WP_213372596.1	GAB4214070.1	0.865	67	0.957	0.931	3.704E-34
WP_213372596.1	WP_414362100.1	0.865	67	0.957	0.893	3.704E-34
WP_213372596.1	WP_168569945.1	0.865	67	0.957	0.931	1.317E-33
WP_213372596.1	WP_414395174.1	0.865	67	0.957	0.893	1.317E-33
WP_213372596.1	WP_015224598.1	0.895	67	0.957	0.931	2.482E-33
WP_213372596.1	WP_015229078.1	0.880	67	0.957	0.931	3.409E-33
WP_213372596.1	WP_096607388.1	0.820	67	0.957	0.931	6.427E-33
WP_213372596.1	WP_324632560.1	0.835	67	0.957	0.931	6.427E-33
WP_213372596.1	WP_502249006.1	0.835	67	0.957	0.931	8.825E-33
WP_213372596.1	ABG51547.1	0.843	64	0.914	0.889	1.212E-32
WP_213372596.1	ABG51546.1	0.843	64	0.914	0.853	1.212E-32
WP_213372596.1	WP_054464971.1	0.875	64	0.914	0.889	2.285E-32
WP_165053833.1	WP_011429717.1	0.840	69	0.958	0.958	2.521E-32
WP_165053833.1	WP_190804824.1	0.840	69	0.958	0.958	2.521E-32
WP_165053833.1	WP_235277851.1	0.840	69	0.958	0.958	2.521E-32
WP_165053833.1	WP_414404485.1	0.840	69	0.958	0.920	2.521E-32
WP_165053833.1	WP_015224598.1	0.811	69	0.958	0.958	3.462E-32
WP_165053833.1	GAB4214070.1	0.826	69	0.958	0.958	8.964E-32
WP_165053833.1	WP_414362100.1	0.826	69	0.958	0.920	8.964E-32
WP_165053833.1	WP_414395174.1	0.826	69	0.958	0.920	3.187E-31
WP_165053833.1	WP_324632560.1	0.811	69	0.958	0.958	1.557E-30
WP_310619223.1	WP_011429717.1	0.923	65	0.915	0.903	1.007E-33
WP_310619223.1	WP_190804824.1	0.923	65	0.915	0.903	1.007E-33
WP_310619223.1	WP_235277851.1	0.923	65	0.915	0.903	1.007E-33
WP_310619223.1	WP_414404485.1	0.923	65	0.915	0.867	1.007E-33
WP_310619223.1	GAB4214070.1	0.921	64	0.901	0.889	2.608E-33
WP_310619223.1	WP_414362100.1	0.921	64	0.901	0.853	2.608E-33
WP_310619223.1	WP_168569945.1	0.846	65	0.915	0.903	4.917E-33
WP_310619223.1	WP_324632560.1	0.859	64	0.901	0.889	1.273E-32
WP_310619223.1	WP_414395174.1	0.907	65	0.915	0.867	1.273E-32
WP_310619223.1	WP_054464971.1	0.859	64	0.901	0.889	3.296E-32
WP_310619223.1	WP_502249006.1	0.828	64	0.901	0.889	3.296E-32
WP_310619223.1	WP_096607388.1	0.859	64	0.901	0.889	4.526E-32
WP_310619223.1	ABG51547.1	0.843	64	0.901	0.889	6.215E-32
WP_310619223.1	ABG51546.1	0.859	64	0.901	0.853	6.215E-32
WP_310619223.1	WP_015224598.1	0.843	64	0.901	0.889	2.210E-31
WP_310619223.1	WP_015229078.1	0.828	64	0.901	0.889	3.035E-31
WP_238618220.1	WP_011429717.1	0.805	67	0.931	0.931	1.231E-31
WP_238618220.1	WP_190804824.1	0.805	67	0.931	0.931	1.231E-31
WP_238618220.1	WP_235277851.1	0.805	67	0.931	0.931	1.231E-31
WP_238618220.1	WP_414404485.1	0.805	67	0.931	0.893	1.231E-31
WP_406606980.1	WP_011429717.1	0.898	69	1.000	0.958	3.525E-34
WP_406606980.1	WP_190804824.1	0.898	69	1.000	0.958	3.525E-34
WP_406606980.1	WP_235277851.1	0.898	69	1.000	0.958	3.525E-34
WP_406606980.1	WP_414404485.1	0.898	69	1.000	0.920	3.525E-34
WP_406606980.1	GAB4214070.1	0.884	69	1.000	0.958	1.253E-33
WP_406606980.1	WP_414362100.1	0.884	69	1.000	0.920	1.253E-33
WP_406606980.1	WP_414395174.1	0.884	69	1.000	0.920	4.455E-33
WP_406606980.1	WP_015229078.1	0.852	68	0.986	0.944	1.062E-31
WP_406606980.1	ABG51546.1	0.826	69	1.000	0.920	1.062E-31
WP_406606980.1	ABG51547.1	0.852	68	0.986	0.944	1.459E-31
WP_406606980.1	WP_015224598.1	0.838	68	0.986	0.944	1.459E-31
WP_406606980.1	WP_096607388.1	0.838	68	0.986	0.944	1.459E-31
WP_406606980.1	WP_168569945.1	0.808	68	0.986	0.944	2.003E-31
WP_406606980.1	WP_324632560.1	0.808	68	0.986	0.944	5.188E-31
WP_406606980.1	WP_054464971.1	0.838	68	0.986	0.944	7.124E-31
WP_084068413.1	WP_011429717.1	0.811	69	0.958	0.958	7.092E-33
WP_084068413.1	WP_190804824.1	0.811	69	0.958	0.958	7.092E-33
WP_084068413.1	WP_235277851.1	0.811	69	0.958	0.958	7.092E-33
WP_084068413.1	WP_414404485.1	0.811	69	0.958	0.920	7.092E-33
WP_068866927.1	WP_168569945.1	0.897	68	1.000	0.944	1.507E-32
WP_068866927.1	WP_502249006.1	0.867	68	1.000	0.944	1.011E-31
WP_068866927.1	WP_011429717.1	0.823	68	1.000	0.944	1.388E-31
WP_068866927.1	WP_190804824.1	0.823	68	1.000	0.944	1.388E-31
WP_068866927.1	WP_235277851.1	0.823	68	1.000	0.944	1.388E-31
WP_068866927.1	WP_324632560.1	0.838	68	1.000	0.944	1.388E-31
WP_068866927.1	WP_414404485.1	0.823	68	1.000	0.907	1.388E-31
WP_068866927.1	WP_015224598.1	0.852	68	1.000	0.944	3.595E-31
WP_068866927.1	GAB4214070.1	0.808	68	1.000	0.944	4.938E-31
WP_068866927.1	WP_015229078.1	0.838	68	1.000	0.944	4.938E-31
WP_068866927.1	WP_414362100.1	0.808	68	1.000	0.907	4.938E-31
WP_068866927.1	WP_414395174.1	0.808	68	1.000	0.907	1.756E-30
WP_068866927.1	ABG51546.1	0.808	68	1.000	0.907	4.550E-30
WP_009915627.1	WP_190804824.1	0.814	70	0.959	0.972	1.404E-32
WP_009915627.1	WP_011429717.1	0.823	68	0.932	0.944	2.648E-32
WP_009915627.1	WP_235277851.1	0.823	68	0.932	0.944	2.648E-32
WP_009915627.1	WP_414404485.1	0.823	68	0.932	0.907	2.648E-32
WP_009915627.1	GAB4214070.1	0.800	70	0.959	0.972	4.992E-32
WP_009915627.1	WP_168569945.1	0.808	68	0.932	0.944	6.855E-32
WP_009915627.1	WP_414362100.1	0.808	68	0.932	0.907	9.413E-32
WP_009915627.1	WP_324632560.1	0.808	68	0.932	0.944	1.775E-31
WP_009915627.1	WP_414395174.1	0.808	68	0.932	0.907	3.347E-31
WP_110022885.1	WP_168569945.1	0.867	68	1.000	0.944	1.098E-32
WP_110022885.1	WP_011429717.1	0.852	68	1.000	0.944	2.843E-32
WP_110022885.1	WP_190804824.1	0.852	68	1.000	0.944	2.843E-32
WP_110022885.1	WP_235277851.1	0.852	68	1.000	0.944	2.843E-32
WP_110022885.1	WP_414404485.1	0.852	68	1.000	0.907	2.843E-32
WP_110022885.1	WP_324632560.1	0.838	68	1.000	0.944	5.361E-32
WP_110022885.1	WP_502249006.1	0.838	68	1.000	0.944	7.362E-32
WP_110022885.1	GAB4214070.1	0.838	68	1.000	0.944	1.011E-31
WP_110022885.1	WP_414362100.1	0.838	68	1.000	0.907	1.011E-31
WP_110022885.1	WP_015224598.1	0.852	68	1.000	0.944	1.388E-31
WP_110022885.1	WP_015229078.1	0.838	68	1.000	0.944	1.906E-31
WP_110022885.1	WP_414395174.1	0.838	68	1.000	0.907	3.595E-31
WP_295391135.1	WP_011429717.1	0.826	69	0.958	0.958	4.754E-32
WP_295391135.1	WP_190804824.1	0.826	69	0.958	0.958	4.754E-32
WP_295391135.1	WP_235277851.1	0.826	69	0.958	0.958	4.754E-32
WP_295391135.1	WP_414404485.1	0.826	69	0.958	0.920	4.754E-32
WP_295391135.1	GAB4214070.1	0.811	69	0.958	0.958	1.690E-31
WP_295391135.1	WP_414362100.1	0.811	69	0.958	0.920	1.690E-31
WP_295391135.1	WP_414395174.1	0.811	69	0.958	0.920	6.011E-31
WP_295391135.1	WP_096607388.1	0.809	63	0.875	0.875	1.434E-29
WP_169565185.1	WP_011429717.1	0.811	69	0.958	0.958	3.187E-31
WP_169565185.1	WP_190804824.1	0.811	69	0.958	0.958	3.187E-31
WP_169565185.1	WP_235277851.1	0.811	69	0.958	0.958	3.187E-31
WP_169565185.1	WP_414404485.1	0.811	69	0.958	0.920	3.187E-31
WP_132034394.1	WP_011429717.1	0.869	69	0.986	0.958	1.431E-34
WP_132034394.1	WP_190804824.1	0.869	69	0.986	0.958	1.431E-34
WP_132034394.1	WP_235277851.1	0.869	69	0.986	0.958	1.431E-34
WP_132034394.1	WP_414404485.1	0.869	69	0.986	0.920	1.431E-34
WP_132034394.1	GAB4214070.1	0.855	69	0.986	0.958	5.086E-34
WP_132034394.1	WP_414362100.1	0.855	69	0.986	0.920	5.086E-34
WP_132034394.1	WP_414395174.1	0.855	69	0.986	0.920	1.808E-33
WP_132034394.1	WP_168569945.1	0.865	67	0.957	0.931	2.482E-33
WP_132034394.1	WP_015224598.1	0.880	67	0.957	0.931	8.825E-33
WP_132034394.1	ABG51547.1	0.843	64	0.914	0.889	1.212E-32
WP_132034394.1	WP_015229078.1	0.865	67	0.957	0.931	1.212E-32
WP_132034394.1	WP_096607388.1	0.820	67	0.957	0.931	1.212E-32
WP_132034394.1	WP_324632560.1	0.835	67	0.957	0.931	1.212E-32
WP_132034394.1	ABG51546.1	0.843	64	0.914	0.853	1.212E-32
WP_132034394.1	WP_502249006.1	0.835	67	0.957	0.931	1.664E-32
WP_132034394.1	WP_054464971.1	0.875	64	0.914	0.889	2.285E-32
WP_218806347.1	WP_168569945.1	0.811	69	0.958	0.958	7.092E-33
WP_218806347.1	WP_011429717.1	0.811	69	0.958	0.958	1.337E-32
WP_218806347.1	WP_190804824.1	0.811	69	0.958	0.958	1.337E-32
WP_218806347.1	WP_235277851.1	0.811	69	0.958	0.958	1.337E-32
WP_218806347.1	WP_414404485.1	0.811	69	0.958	0.920	1.337E-32
WP_024336577.1	WP_168569945.1	0.865	67	0.971	0.931	2.363E-33
WP_024336577.1	WP_011429717.1	0.855	69	1.000	0.958	6.117E-33
WP_024336577.1	WP_190804824.1	0.855	69	1.000	0.958	6.117E-33
WP_024336577.1	WP_235277851.1	0.855	69	1.000	0.958	6.117E-33
WP_024336577.1	WP_324632560.1	0.865	67	0.971	0.931	6.117E-33
WP_024336577.1	WP_414404485.1	0.855	69	1.000	0.920	6.117E-33
WP_024336577.1	WP_502249006.1	0.835	67	0.971	0.931	1.584E-32
WP_024336577.1	GAB4214070.1	0.840	69	1.000	0.958	2.175E-32
WP_024336577.1	WP_414362100.1	0.840	69	1.000	0.920	2.175E-32
WP_024336577.1	WP_096607388.1	0.820	67	0.971	0.931	4.102E-32
WP_024336577.1	WP_015229078.1	0.835	67	0.971	0.931	5.632E-32
WP_024336577.1	WP_015224598.1	0.835	67	0.971	0.931	7.735E-32
WP_024336577.1	WP_414395174.1	0.840	69	1.000	0.920	7.735E-32
WP_024336577.1	WP_054464971.1	0.833	66	0.957	0.917	2.003E-31
WP_024336577.1	ABG51547.1	0.843	64	0.928	0.889	3.777E-31
