accession,gene_name,protein_name,organism,sequence_length
WP_126885375,gvpJ,Unknown,Streptomyces sp. WAC05374,88
WP_125627410,gvpJ,Unknown,Streptomyces,161
WP_122091291,gvpJ,Unknown,Halalkalicoccus subterraneus,102
WP_121657174,gvpJ,Unknown,unclassified Micromonospora,127
WP_120680821,gvpJ,Unknown,Streptomyces hoynatensis,140
WP_117409909,gvpJ,Unknown,Microbispora,137
WP_114603888,gvpJ,Unknown,Staphylococcus sp. EZ-P03,112
WP_114298882,gvpJ,Unknown,Anaerobacterium chartisolvens,360
WP_109694596,gvpJ,Unknown,Nocardioides silvaticus,60
WP_109525984,gvpJ,Unknown,Nocardia,131
WP_108952163,gvpJ,Unknown,Streptomyces fragilis,195
WP_100408001,gvpJ,Unknown,Bacillus solitudinis,86
WP_098025661,gvpJ,Unknown,Streptomyces,159
WP_093744446,gvpJ,Unknown,Streptomyces,148
WP_093701118,gvpJ,Unknown,Streptomyces sp. MnatMP-M27,147
WP_079318973,gvpJ,Unknown,Microbispora sp. GKU 823,137
WP_079105439,gvpJ,Unknown,Streptomyces hygroscopicus,147
WP_079058326,gvpJ,Unknown,Streptomyces ossamyceticus,192
WP_076807413,gvpJ,Unknown,Brachybacterium sp. P6-10-X1,340
WP_075131360,gvpJ,Unknown,Actinophytocola xinjiangensis,134
WP_073678747,gvpJ,Unknown,Mycolicibacterium goodii,62
WP_072951758,gvpJ,Unknown,Rhodococcus,127
WP_072943766,gvpJ,Unknown,Rhodococcus,122
WP_067886339,gvpJ,Unknown,Actinomadura chibensis,223
WP_067803476,gvpJ,Unknown,Actinomadura formosensis,144
WP_067045740,gvpJ,Unknown,Streptomyces sp. FXJ1.172,164
WP_065056635,gvpJ,Unknown,Mycobacterium colombiense,126
WP_064092054,gvpJ,Unknown,Rossellomorea aquimaris,86
WP_063014169,gvpJ,Unknown,Nocardia kruczakiae,137
WP_057273543,gvpJ,Unknown,Priestia,92
WP_048004757,gvpJ,Unknown,Rossellomorea,86
WP_047808695,gvpJ,Unknown,Desulfosporosinus,68
WP_043800943,gvpJ,Unknown,Rhodococcus aetherivorans,129
WP_043462646,gvpJ,Unknown,Streptomyces,162
WP_042169965,gvpJ,Unknown,Streptomyces sp. NBRC 110035,152
WP_040695644,gvpJ,Unknown,Nocardia vinacea,130
WP_019290523,gvpJ,Unknown,Rhodococcus pyridinivorans,132
WP_018549422,gvpJ,Unknown,Streptomyces sp. LaPpAH-108,153
WP_011611919,gvpJ,Unknown,Trichodesmium erythraeum,103
WP_006550843,gvpJ,Unknown,Rhodococcus pyridinivorans,132
WP_414688273,gvpJ,Unknown,Mycobacterium sp.,126
WP_414422660,gvpJ,Unknown,unclassified Synechococcus,433
WP_413104483,gvpJ,Unknown,Streptomyces sp. Inha503,147
WP_410637077,gvpJ,Unknown,Amycolatopsis sp. lyj-346,105
WP_407312168,gvpJ,Unknown,Desulfosporosinus paludis,70
WP_404261005,gvpJ,Unknown,Streptomyces sp. NPDC101393,151
WP_401227778,gvpJ,Unknown,Streptomyces sp. NPDC091383,131
WP_400550373,gvpJ,Unknown,Amycolatopsis sp. NPDC088138,60
WP_400021455,gvpJ,Unknown,Streptomyces sp. NPDC085529,162
WP_399029935,gvpJ,Unknown,unclassified Streptomyces,163
WP_397982243,gvpJ,Unknown,Streptomyces sp. AM6-12,121
WP_397776553,gvpJ,Unknown,Streptomyces lydicus,157
WP_396797647,gvpJ,Unknown,Microcoleus sp. FACHB-1515,90
WP_395107167,gvpJ,Unknown,Actinomadura sp. SCN-SB,152
WP_392378593,gvpJ,Unknown,Streptomyces sp. NPDC015125,156
WP_391471973,gvpJ,Unknown,Nocardia gamkensis,128
WP_391235394,gvpJ,Unknown,Streptomyces griseoluteus,154
WP_388962429,gvpJ,Unknown,Streptomyces sp. NPDC001633,241
WP_388846795,gvpJ,Unknown,Streptomyces sp. NPDC004284,160
WP_388687795,gvpJ,Unknown,Streptomyces sp. NPDC005498,148
WP_387283789,gvpJ,Unknown,unclassified Nocardia,130
WP_387048573,gvpJ,Unknown,unclassified Streptomyces,151
WP_386867014,gvpJ,Unknown,Streptomyces sp. NPDC127092,152
WP_386484426,gvpJ,Unknown,Streptomyces sp. NPDC058757,157
WP_386451267,gvpJ,Unknown,Streptomyces ovatisporus,162
WP_385211998,gvpJ,Unknown,Streptomyces sp. NPDC059455,122
WP_385172467,gvpJ,Unknown,Streptomyces sp. NPDC059468,39
WP_385083501,gvpJ,Unknown,Streptomyces sp. NPDC059466,155
WP_384993559,gvpJ,Unknown,Streptomyces sp. NPDC059096,150
WP_384267086,gvpJ,Unknown,Streptomyces sp. NPDC058695,154
WP_384258188,gvpJ,Unknown,Streptomyces sp. NPDC057616,114
WP_384217896,gvpJ,Unknown,Streptomyces sp. NPDC057496,141
WP_382957516,gvpJ,Unknown,unclassified Streptomyces,167
WP_382924248,gvpJ,Unknown,Streptomyces sp. NPDC056628,156
WP_382858239,gvpJ,Unknown,Streptomyces sp. NPDC056944,160
WP_380841719,gvpJ,Unknown,Sphaerisporangium dianthi,131
WP_379205010,gvpJ,Unknown,Nocardia sp. NPDC127526,160
WP_379049078,gvpJ,Unknown,unclassified Nocardia,136
WP_378905445,gvpJ,Unknown,unclassified Nocardioides,65
WP_378872776,gvpJ,Unknown,Nocardioides sp. NPDC057577,154
WP_378560759,gvpJ,Unknown,unclassified Nocardioides,84
WP_378269243,gvpJ,Unknown,Amycolatopsis pigmentata,131
WP_376639678,gvpJ,Unknown,Streptomyces rubiginosohelvolus,152
WP_376634581,gvpJ,Unknown,unclassified Streptomyces,143
WP_375020631,gvpJ,Unknown,Actinomadura sp. 21ATH,146
WP_367995355,gvpJ,Unknown,Nocardioides eburneus,145
WP_366529334,gvpJ,Unknown,Nocardia sp. NPDC051463,135
WP_364881799,gvpJ,Unknown,Streptomyces kronopolitis,154
WP_364437567,gvpJ,Unknown,unclassified Nocardia,136
WP_364334010,gvpJ,Unknown,Nocardia sp. NPDC051787,134
WP_363990791,gvpJ,Unknown,Actinomadura sp. NPDC049753,144
WP_363902128,gvpJ,Unknown,Kutzneria sp. NPDC051319,51
WP_363873149,gvpJ,Unknown,Kribbella sp. NPDC049584,149
WP_362188380,gvpJ,Unknown,Streptomyces sparsogenes,145
WP_362063376,gvpJ,Unknown,Streptomyces sp. NPDC029216,161
WP_361976726,gvpJ,Unknown,Streptomyces thermolilacinus,131
WP_361484538,gvpJ,Unknown,Streptomyces sp. NPDC019937,150
WP_361415755,gvpJ,Unknown,Streptomyces sp. NPDC045431,152
WP_360067552,gvpJ,Unknown,Streptomyces javensis,150
WP_359900176,gvpJ,Unknown,Streptomyces parvulus,122
WP_359841571,gvpJ,Unknown,Lentzea sp. NPDC005914,50
WP_359841567,gvpJ,Unknown,Lentzea sp. NPDC005914,116
WP_359373696,gvpJ,Unknown,Streptomyces cyaneofuscatus,165
WP_359265260,gvpJ,Unknown,Streptomyces collinus,178
WP_359007526,gvpJ,Unknown,Streptomyces caniferus,157
WP_357632498,gvpJ,Unknown,unclassified Nonomuraea,140
WP_356924837,gvpJ,Unknown,Streptomyces sp. NPDC006235,128
WP_356875433,gvpJ,Unknown,Streptomyces sp. NPDC006430,155
WP_356813376,gvpJ,Unknown,Streptomyces virginiae,151
WP_356758469,gvpJ,Unknown,Streptomyces sp. NPDC006465,107
WP_356754877,gvpJ,Unknown,Streptomyces sp. NPDC006465,157
WP_356189176,gvpJ,Unknown,Streptomyces sp. NPDC005526,178
WP_356046702,gvpJ,Unknown,Streptomyces sp. NPDC005574,120
WP_355434263,gvpJ,Unknown,Lentzea sp. NPDC004782,50
WP_353123237,gvpJ,Unknown,Planktothrix agardhii,94
WP_352162512,gvpJ,Unknown,Streptomyces viridosporus,114
WP_352140693,gvpJ,Unknown,Streptomyces sparsogenes,146
WP_352126195,gvpJ,Unknown,Streptomyces sp. NPDC096323,151
WP_351790159,gvpJ,Unknown,Streptomyces sp. NPDC001832,144
WP_350944206,gvpJ,Unknown,Streptosporangium sp. NPDC000563,145
WP_350843535,gvpJ,Unknown,Streptomyces collinus,133
WP_350747460,gvpJ,Unknown,Streptomyces griseoluteus,154
WP_350277961,gvpJ,Unknown,Kribbella sp. HUAS MG21,157
WP_346023080,gvpJ,Unknown,Streptosporangium,138
WP_345418135,gvpJ,Unknown,Pseudonocardia xishanensis,147
WP_339461184,gvpJ,Unknown,Nodularia spumigena,36
WP_335531220,gvpJ,Unknown,Neobacillus,77
WP_335397199,gvpJ,Unknown,Priestia megaterium,52
WP_334172127,gvpJ,Unknown,Sinomonas sp.,172
WP_333779041,gvpJ,Unknown,Streptomyces sp. IBSBF 3136,180
WP_325148834,gvpJ,Unknown,Amycolatopsis sp.,121
WP_310968865,gvpJ,Unknown,unclassified Amycolatopsis,66
WP_274344111,gvpJ,Unknown,unclassified Streptomyces,164
WP_274283052,gvpJ,Unknown,Actinomycetospora lutea,126
WP_274198670,gvpJ,Unknown,Actinomycetospora lemnae,126
WP_270690469,gvpJ,Unknown,Nocardiopsis endophytica,180
WP_268790547,gvpJ,Unknown,Rhodococcus sp. JS3073,138
WP_259866515,gvpJ,Unknown,Dactylosporangium fulvum,135
WP_257921033,gvpJ,Unknown,Amycolatopsis iheyensis,49
WP_253815041,gvpJ,Unknown,Nocardia amikacinitolerans,132
WP_252840113,gvpJ,Unknown,Actinoallomurus purpureus,120
WP_248635402,gvpJ,Unknown,Streptomyces,54
WP_244330373,gvpJ,Unknown,Streptomyces prasinus,321
WP_243382571,gvpJ,Unknown,Streptomyces sp. HP-A2021,128
WP_237321930,gvpJ,Unknown,Streptomyces sp. JJ36,160
WP_228645707,gvpJ,Unknown,Microtetraspora sp. AC03309,116
WP_222959396,gvpJ,Unknown,Actinacidiphila acidipaludis,155
WP_214317816,gvpJ,Unknown,Nonomuraea sediminis,113
WP_212819824,gvpJ,Unknown,Polymorphospora rubra,128
WP_212521397,gvpJ,Unknown,Actinospica acidithermotolerans,137
WP_192994334,gvpJ,Unknown,Priestia megaterium,92
WP_190812915,gvpJ,Unknown,Saccharopolyspora pogona,140
WP_190099635,gvpJ,Unknown,Streptomyces griseoflavus,123
WP_190067924,gvpJ,Unknown,Streptomyces lanatus,129
WP_189167168,gvpJ,Unknown,Sphaerisporangium melleum,135
WP_184884501,gvpJ,Unknown,Actinomadura livida,144
WP_176103637,gvpJ,Unknown,Streptomyces sp. NA04227,111
WP_172650878,gvpJ,Unknown,Rhodococcus,121
WP_169379575,gvpJ,Unknown,Pseudonocardia acidicola,146
WP_168113174,gvpJ,Unknown,Planosporangium mesophilum,115
WP_168074194,gvpJ,Unknown,Planosporangium flavigriseum,144
WP_167980083,gvpJ,Unknown,Lentzea indica,52
WP_167967473,gvpJ,Unknown,Streptomyces lonarensis,141
WP_164277207,gvpJ,Unknown,Streptomyces sp. SID10692,138
WP_161380892,gvpJ,Unknown,Streptomyces tendae,173
WP_161163568,gvpJ,Unknown,Streptomyces sp. SID5910,114
WP_161150993,gvpJ,Unknown,unclassified Streptomyces,165
WP_161104887,gvpJ,Unknown,Actinomadura rayongensis,91
WP_160913461,gvpJ,Unknown,Halobacillus,96
WP_160825987,gvpJ,Unknown,Actinomadura,146
WP_160693916,gvpJ,Unknown,Amycolatopsis sp. SID8362,105
WP_156689891,gvpJ,Unknown,Mycobacterium sp. Marseille-P9652,136
WP_155547542,gvpJ,Unknown,Amycolatopsis camponoti,105
WP_153815505,gvpJ,Unknown,unclassified Streptomyces,122
WP_145726516,gvpJ,Unknown,Nocardioides sp. J9,77
WP_134717261,gvpJ,Unknown,Nocardioides guangzhouensis,139
WP_132637939,gvpJ,Unknown,Nonomuraea mesophila,135
WP_132512910,gvpJ,Unknown,Nonomuraea diastatica,137
WP_132486625,gvpJ,Unknown,Saccharopolyspora elongata,139
WP_130648927,gvpJ,Unknown,Egicoccus halophilus,321
WP_130291104,gvpJ,Unknown,Pseudonocardia sediminis,127
WP_125938505,gvpJ,Unknown,Streptomyces sp. WAC 06738,175
WP_120732726,gvpJ,Unknown,Micromonospora endolithica,146
WP_101642268,gvpJ,Unknown,Peribacillus deserti,86
WP_100452805,gvpJ,Unknown,Streptomyces,158
WP_098420062,gvpJ,Unknown,unclassified Marinobacter,68
WP_097645788,gvpJ,Unknown,Candidatus Viridilinea mediisalina,75
WP_089061369,gvpJ,Unknown,Virgibacillus phasianinus,86
WP_087560697,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),120
WP_086851551,gvpJ,Unknown,Amycolatopsis kentuckyensis,105
WP_076466966,gvpJ,Unknown,Micromonospora avicenniae,125
WP_075232905,gvpJ,Unknown,Mycobacterium colombiense,135
WP_073837853,gvpJ,Unknown,Micromonospora sp. CB01531,141
WP_073202332,gvpJ,Unknown,Gracilibacillus kekensis,83
WP_072947449,gvpJ,Unknown,Rhodococcus koreensis,122
WP_072947445,gvpJ,Unknown,Rhodococcus,137
WP_065057148,gvpJ,Unknown,Mycobacterium colombiense,136
WP_065050977,gvpJ,Unknown,Mycobacterium colombiense,118
WP_063736638,gvpJ,Unknown,Streptomyces sp. RTd22,156
WP_059383529,gvpJ,Unknown,Rhodococcus rhodochrous,124
WP_057604764,gvpJ,Unknown,Streptomyces sp. Root1310,133
WP_055602150,gvpJ,Unknown,Streptomyces aureus,155
WP_054860105,gvpJ,Unknown,Gracilibacillus sp. JCM 18860,86
WP_053237172,gvpJ,Unknown,Sandaracinus amylolyticus,79
WP_052474510,gvpJ,Unknown,Jeotgalibacillus soli,68
WP_051489261,gvpJ,Unknown,Roseivivax halodurans,72
WP_043730570,gvpJ,Unknown,Nocardia asiatica,128
WP_040795605,gvpJ,Unknown,Nocardia higoensis,134
WP_039643410,gvpJ,Unknown,Staphylococcus,115
WP_039206885,gvpJ,Unknown,Brevibacterium linens,144
WP_037878501,gvpJ,Unknown,Streptomyces,164
WP_036324255,gvpJ,Unknown,Microbispora sp. ATCC PTA-5024,134
WP_015323273,gvpJ,Unknown,Natronococcus occultus,121
WP_006932242,gvpJ,Unknown,Rhodococcus,136
WP_005437784,gvpJ,Unknown,Saccharomonospora azurea,122
WP_413805662,gvpJ,Unknown,Streptomyces lacaronensis,147
WP_408642368,gvpJ,Unknown,Sinorhizobium chiapasense,104
WP_406028834,gvpJ,Unknown,Nocardioides sp. NBC_00850,152
WP_405835849,gvpJ,Unknown,Streptomyces platensis,141
WP_404762930,gvpJ,Unknown,Streptomyces fungicidicus,149
WP_403929085,gvpJ,Unknown,Streptomyces virginiae,159
WP_403896174,gvpJ,Unknown,Streptomyces sp. NPDC102274,147
WP_402321574,gvpJ,Unknown,Streptomyces sp. NPDC093105,155
WP_402180207,gvpJ,Unknown,Streptomyces sp. NPDC088358,111
WP_401805710,gvpJ,Unknown,unclassified Streptomyces,156
WP_401740723,gvpJ,Unknown,Streptomyces sp. NPDC087440,127
WP_399746632,gvpJ,Unknown,Streptomyces sp. NPDC053431,151
WP_399710847,gvpJ,Unknown,Streptomyces sp. NPDC085596,156
WP_399659300,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_399589346,gvpJ,Unknown,Streptomyces filamentosus,163
WP_399413491,gvpJ,Unknown,Streptomyces sp. NPDC050416,127
WP_398825192,gvpJ,Unknown,Streptomyces platensis,141
WP_395927298,gvpJ,Unknown,Amycolatopsis sp. NPDC051758,126
WP_395927294,gvpJ,Unknown,Amycolatopsis sp. NPDC051758,61
WP_394382889,gvpJ,Unknown,Streptomyces cacaoi,95
WP_394306374,gvpJ,Unknown,Streptomyces lusitanus,121
WP_394140844,gvpJ,Unknown,Cytobacillus oceanisediminis,86
WP_392270804,gvpJ,Unknown,Streptomyces sp. NPDC015220,121
WP_392000294,gvpJ,Unknown,Streptomyces fradiae,214
WP_391456495,gvpJ,Unknown,Streptomyces microflavus,163
WP_391422489,gvpJ,Unknown,Streptomyces lydicus,156
WP_391321148,gvpJ,Unknown,Streptomyces parvulus,122
WP_390930293,gvpJ,Unknown,Streptomyces collinus,147
WP_390930220,gvpJ,Unknown,Streptomyces collinus,135
WP_390830526,gvpJ,Unknown,Streptomyces sp. NPDC001292,136
WP_390294346,gvpJ,Unknown,Virgibacillus kekensis,88
WP_390052512,gvpJ,Unknown,Streptomyces sp. NPDC058145,177
WP_389976786,gvpJ,Unknown,Streptosporangium sp. NPDC000509,145
WP_389918815,gvpJ,Unknown,Streptomyces sp. NPDC058330,152
WP_389588963,gvpJ,Unknown,Streptomyces sp. NPDC002619,206
WP_388193385,gvpJ,Unknown,Streptomyces platensis,155
WP_387901267,gvpJ,Unknown,Streptomyces argenteolus,152
WP_387657795,gvpJ,Unknown,Nonomuraea sp. NPDC001831,135
WP_387571066,gvpJ,Unknown,Streptomyces abikoensis,117
WP_387279345,gvpJ,Unknown,Micromonospora sp. NPDC006431,158
WP_385913947,gvpJ,Unknown,Streptomyces virginiae,401
WP_385709826,gvpJ,Unknown,Streptomyces sp. NPDC060027,164
WP_385359625,gvpJ,Unknown,Streptomyces sp. NPDC059835,155
WP_385322027,gvpJ,Unknown,unclassified Streptomyces,151
WP_385274211,gvpJ,Unknown,unclassified Streptomyces,151
WP_384438788,gvpJ,Unknown,Streptomyces sp. NPDC059008,166
WP_383821982,gvpJ,Unknown,Streptomyces sp. NPDC057623,161
WP_383809217,gvpJ,Unknown,Streptomyces sp. NPDC058463,152
WP_383619503,gvpJ,Unknown,unclassified Streptomyces,161
WP_383257212,gvpJ,Unknown,Streptomyces sp. NPDC058375,155
WP_383018292,gvpJ,Unknown,Streptomyces sp. NPDC056580,130
WP_382797970,gvpJ,Unknown,Streptomyces roseolus,157
WP_381876318,gvpJ,Unknown,Streptomyces niveus,169
WP_381850675,gvpJ,Unknown,Streptomyces angustmyceticus,123
WP_381694998,gvpJ,Unknown,Streptomyces flaveolus,176
WP_380124816,gvpJ,Unknown,Dactylosporangium cerinum,137
WP_379645863,gvpJ,Unknown,Nonomuraea sp. NPDC059194,118
WP_378755517,gvpJ,Unknown,Nocardia sp. NPDC058499,131
WP_378652137,gvpJ,Unknown,Rhodococcus sp. NPDC056743,136
WP_377013202,gvpJ,Unknown,Arthrobacter sp. GCM10027362,138
WP_375027904,gvpJ,Unknown,Actinomadura sp. GTD37,146
WP_374057089,gvpJ,Unknown,Rossellomorea sp. FM04394,109
WP_373696251,gvpJ,Unknown,Actinomycetospora flava,116
WP_373695093,gvpJ,Unknown,Actinomycetospora aeridis,116
WP_372565891,gvpJ,Unknown,Streptomyces aureus,154
WP_372463143,gvpJ,Unknown,Pseudonocardia kujensis,101
WP_370367547,gvpJ,Unknown,Catenulispora sp. GP43,149
WP_367038594,gvpJ,Unknown,Streptomyces sp. Je 1-332,168
WP_367024580,gvpJ,Unknown,Rossellomorea marisflavi,86
WP_366878310,gvpJ,Unknown,Streptomyces sp. NPDC005474,156
WP_365780962,gvpJ,Unknown,unclassified Streptomyces,158
WP_365767957,gvpJ,Unknown,unclassified Streptomyces,154
WP_365677469,gvpJ,Unknown,Streptomyces sp. NPDC052299,145
WP_365237541,gvpJ,Unknown,Streptomyces tauricus,156
WP_365058857,gvpJ,Unknown,Streptomyces sp. NPDC093982,167
WP_364767584,gvpJ,Unknown,Nonomuraea jabiensis,126
WP_364112522,gvpJ,Unknown,Nonomuraea sp. NPDC049709,121
WP_364067521,gvpJ,Unknown,Amycolatopsis sp. NPDC049253,132
WP_364067153,gvpJ,Unknown,unclassified Amycolatopsis,130
WP_364059842,gvpJ,Unknown,Nonomuraea,110
WP_363711809,gvpJ,Unknown,Kribbella sp. NPDC051936,158
WP_362935280,gvpJ,Unknown,unclassified Streptosporangium,136
WP_362388480,gvpJ,Unknown,Streptomyces sp. NPDC048558,155
WP_362163760,gvpJ,Unknown,Streptomyces sp. NPDC040750,128
WP_361178354,gvpJ,Unknown,unclassified Streptomyces,121
WP_360783480,gvpJ,Unknown,Amycolatopsis sp. NPDC049159,101
WP_360609021,gvpJ,Unknown,Amycolatopsis sp. NPDC023774,132
WP_360607778,gvpJ,Unknown,Amycolatopsis sp. NPDC023774,105
WP_360474602,gvpJ,Unknown,Amycolatopsis sp. NPDC005961,59
WP_359089083,gvpJ,Unknown,Streptomyces smyrnaeus,170
WP_358709256,gvpJ,Unknown,Streptomyces sp. NPDC005879,184
WP_358700711,gvpJ,Unknown,Streptomyces milbemycinicus,164
WP_358655366,gvpJ,Unknown,Streptomyces sp. NPDC005925,158
WP_358538876,gvpJ,Unknown,Saccharomonospora sp. NPDC046836,133
WP_358492619,gvpJ,Unknown,Nonomuraea cavernae,136
WP_358428691,gvpJ,Unknown,Rhodococcus sp. NPDC047139,138
WP_358114800,gvpJ,Unknown,Nocardia fluminea,137
WP_357973618,gvpJ,Unknown,Nocardia fusca,134
WP_357423796,gvpJ,Unknown,Nocardia sp. NPDC024068,130
WP_357374286,gvpJ,Unknown,Nocardia salmonicida,137
WP_355855270,gvpJ,Unknown,unclassified Streptomyces,156
WP_355853070,gvpJ,Unknown,unclassified Streptomyces,145
WP_355809657,gvpJ,Unknown,unclassified Streptomyces,184
WP_355765524,gvpJ,Unknown,Streptomyces clavifer,151
WP_355697500,gvpJ,Unknown,Kribbella sp. NPDC003505,158
WP_355477783,gvpJ,Unknown,Kribbella sp. NPDC003557,156
WP_355240051,gvpJ,Unknown,Nocardia sp. NPDC004568,133
WP_355236296,gvpJ,Unknown,Streptomyces prasinus,321
WP_355173592,gvpJ,Unknown,Streptomyces sp. NPDC003717,113
WP_355171672,gvpJ,Unknown,unclassified Streptomyces,124
WP_355088475,gvpJ,Unknown,Nocardia aurea,131
WP_354936665,gvpJ,Unknown,Actinopolymorpha sp. NPDC004070,245
WP_354930158,gvpJ,Unknown,Actinopolymorpha sp. NPDC004070,385
WP_353946630,gvpJ,Unknown,Streptomyces tabacisoli,114
WP_351113244,gvpJ,Unknown,Streptomyces sp. NPDC002734,195
WP_351013746,gvpJ,Unknown,Streptomyces flaveolus,125
WP_350277957,gvpJ,Unknown,Kribbella sp. HUAS MG21,110
WP_349255599,gvpJ,Unknown,Flexivirga sp.,135
WP_344260359,gvpJ,Unknown,Streptomyces sodiiphilus,155
WP_344217032,gvpJ,Unknown,Nonomuraea,112
WP_332698345,gvpJ,Unknown,Halalkalibacter lacteus,86
WP_332101059,gvpJ,Unknown,Halalkalicoccus,71
WP_330837477,gvpJ,Unknown,Actinophytocola sp.,132
WP_330456348,gvpJ,Unknown,Streptomyces sp. NBC_00820,165
WP_329153984,gvpJ,Unknown,unclassified Streptomyces,154
WP_328396088,gvpJ,Unknown,Nocardia sp. NBC_00416,135
WP_327348050,gvpJ,Unknown,Streptomyces europaeiscabiei,155
WP_327334182,gvpJ,Unknown,Streptomyces anulatus,165
WP_327327734,gvpJ,Unknown,Streptomyces sp. NBC_01210,157
WP_327000066,gvpJ,Unknown,Dactylosporangium sp. NBC_01737,102
WP_326837481,gvpJ,Unknown,Amycolatopsis rhabdoformis,132
WP_326783998,gvpJ,Unknown,Streptomyces sp. NBC_00151,156
WP_326752536,gvpJ,Unknown,Streptomyces hirsutus,154
WP_319980721,gvpJ,Unknown,Lentzea sokolovensis,111
WP_318216809,gvpJ,Unknown,Streptomyces sp. SCL15-6,125
WP_318200479,gvpJ,Unknown,unclassified Streptomyces,71
WP_316198973,gvpJ,Unknown,Bradyrhizobium sp. SZCCHNS2002,203
WP_316190699,gvpJ,Unknown,unclassified Bradyrhizobium,202
WP_307180025,gvpJ,Unknown,Streptomyces africanus,128
WP_307123496,gvpJ,Unknown,Streptomyces sp. B1I3,152
WP_306970534,gvpJ,Unknown,Streptomyces afghaniensis,125
WP_299531600,gvpJ,Unknown,uncultured Streptomyces sp.,156
WP_283481872,gvpJ,Unknown,Methylocystis sp. JR02,195
WP_280463676,gvpJ,Unknown,Nocardia carnea,131
WP_277739508,gvpJ,Unknown,Streptomyces sp. LX-29,162
WP_277739263,gvpJ,Unknown,Streptomyces sp. LX-29,154
WP_277330396,gvpJ,Unknown,Streptomyces sp. JH34,147
WP_277240505,gvpJ,Unknown,Janibacter cremeus,142
WP_275742333,gvpJ,Unknown,Nocardioides sp. YIM 152315,142
WP_275559912,gvpJ,Unknown,Streptomyces sp. 5-6(2022),167
WP_274278943,gvpJ,Unknown,Actinomycetospora lutea,124
WP_274193703,gvpJ,Unknown,Actinomycetospora callitridis,116
WP_273944296,gvpJ,Unknown,Kutzneria chonburiensis,97
WP_272109780,gvpJ,Unknown,Aphanizomenonaceae,44
WP_271279091,gvpJ,Unknown,Nonomuraea ferruginea,127
WP_267055198,gvpJ,Unknown,Streptomyces sp. NBC_00083,152
WP_263168032,gvpJ,Unknown,Streptomyces sp. SCSIO ZS0520,169
WP_258308219,gvpJ,Unknown,Streptomyces sp. NWU339,310
WP_257849274,gvpJ,Unknown,Streptomyces sp. KMM 9044,152
WP_247656775,gvpJ,Unknown,Micromonospora sp. CPCC 206171,143
WP_246100241,gvpJ,Unknown,Stackebrandtia endophytica,132
WP_238469574,gvpJ,Unknown,Streptomyces sp. T7(2022),166
WP_236866526,gvpJ,Unknown,Brevibacterium daeguense,126
WP_236787895,gvpJ,Unknown,Amycolatopsis sp. GM8,131
WP_228868634,gvpJ,Unknown,Streptomyces halstedii,164
WP_226654644,gvpJ,Unknown,Guptibacillus hwajinpoensis,86
WP_225845760,gvpJ,Unknown,Streptomyces sp. HPF1205,157
WP_222968440,gvpJ,Unknown,Nocardia coffeae,137
WP_221826954,gvpJ,Unknown,Neobacillus niacini,75
WP_219157476,gvpJ,Unknown,Streptomyces,152
WP_218079503,gvpJ,Unknown,Anthocerotibacter panamensis,72
WP_216281677,gvpJ,Unknown,Methylosinus sp. KRF6,216
WP_211469293,gvpJ,Unknown,Actinocrinis puniceicyclus,130
WP_210159112,gvpJ,Unknown,Microbispora oryzae,137
WP_209638354,gvpJ,Unknown,Kibdelosporangium banguiense,50
WP_208518720,gvpJ,Unknown,Streptomyces,147
WP_207125559,gvpJ,Unknown,Actinocatenispora comari,219
WP_204767622,gvpJ,Unknown,Lentzea nigeriaca,128
WP_197516138,gvpJ,Unknown,Mycobacterium sp. 1465703.0,91
WP_195091648,gvpJ,Unknown,Nocardia beijingensis,128
WP_195069460,gvpJ,Unknown,Nocardia,136
WP_192582219,gvpJ,Unknown,Streptomyces triticiradicis,155
WP_190388014,gvpJ,Unknown,Aphanizomenon flos-aquae,27
WP_190380338,gvpJ,Unknown,Microcystis wesenbergii,52
WP_190377537,gvpJ,Unknown,unclassified Leptolyngbya,147
WP_190341856,gvpJ,Unknown,Leptolyngbya sp. FACHB-36,112
WP_189189849,gvpJ,Unknown,Streptomyces albiflavescens,164
WP_187065157,gvpJ,Unknown,Streptomyces buecherae,146
WP_185055475,gvpJ,Unknown,Thermocatellispora tengchongensis,128
WP_184573734,gvpJ,Unknown,Streptomyces zagrosensis,150
WP_181783393,gvpJ,Unknown,Pseudonocardia pini,146
WP_181733588,gvpJ,Unknown,Nostocales,36
WP_179814746,gvpJ,Unknown,Allostreptomyces psammosilenae,148
WP_179788994,gvpJ,Unknown,Actinopolymorpha rutila,248
WP_179788302,gvpJ,Unknown,Actinopolymorpha rutila,72
WP_179726165,gvpJ,Unknown,Nocardioides kongjuensis,138
WP_179604378,gvpJ,Unknown,Leifsonia shinshuensis,184
WP_176174455,gvpJ,Unknown,unclassified Amycolatopsis,66
WP_168532278,gvpJ,Unknown,unclassified Streptomyces,110
WP_164434618,gvpJ,Unknown,Streptomyces sp. SID13726,62
WP_164237751,gvpJ,Unknown,Streptomyces cyaneofuscatus,124
WP_163719846,gvpJ,Unknown,Mycolicibacterium psychrotolerans,137
WP_160477580,gvpJ,Unknown,Cereibacter sphaeroides,74
WP_157386647,gvpJ,Unknown,Nocardia terrae,163
WP_157106834,gvpJ,Unknown,Nocardia arthritidis,136
