accession,gene_name,protein_name,organism,sequence_length
WP_339147362,gvpO,Unknown,unclassified Sutcliffiella,88
WP_308190787,gvpO,Unknown,Arthrobacter hankyongi,166
WP_289235466,gvpO,Unknown,Alkalihalophilus pseudofirmus,86
WP_274187270,gvpO,Unknown,Actinomycetospora chibensis,371
WP_268971174,gvpO,Unknown,Streptomyces,100
WP_268658067,gvpO,Unknown,Kitasatospora sp. YST-16,182
WP_266470350,gvpO,Unknown,unclassified Streptomyces,107
WP_245773283,gvpO,Unknown,Pseudonocardia ammonioxydans,316
WP_240508064,gvpO,Unknown,Virgibacillus indicus,88
WP_240436985,gvpO,Unknown,Streptomyces sporangiiformans,161
WP_236314119,gvpO,Unknown,Pseudalkalibacillus salsuginis,91
WP_227775560,gvpO,Unknown,Haladaptatus pallidirubidus,149
WP_227013354,gvpO,Unknown,Pseudonocardia sp. EC080619-01,315
WP_225271554,gvpO,Unknown,Nonomuraea gerenzanensis,98
WP_224944260,gvpO,Unknown,Rossellomorea aquimaris,88
WP_224893501,gvpO,Unknown,Halobacillus halophilus,88
WP_218613944,gvpO,Unknown,Pseudonocardia sp. KRD291,28
WP_197317441,gvpO,Unknown,Halobacillus yeomjeoni,86
WP_190239146,gvpO,Unknown,Pelotomaculum schinkii,97
WP_190001542,gvpO,Unknown,Streptomyces,148
WP_184824545,gvpO,Unknown,Jiangella mangrovi,85
WP_168035251,gvpO,Unknown,Falsiroseomonas selenitidurans,85
WP_167984609,gvpO,Unknown,Actinacidiphila epipremni,105
WP_165040154,gvpO,Unknown,Rhodococcus sp. 14C212,120
WP_160918157,gvpO,Unknown,Guptibacillus hwajinpoensis,91
WP_153037325,gvpO,Unknown,Amycolatopsis sp. YIM 10,84
WP_137967148,gvpO,Unknown,Streptomyces antimycoticus,103
WP_136946766,gvpO,Unknown,Guptibacillus hwajinpoensis,88
WP_132929639,gvpO,Unknown,Streptomyces sp. 8K308,97
WP_130291101,gvpO,Unknown,Pseudonocardia sediminis,241
WP_129842578,gvpO,Unknown,Streptomyces sp. RFCAC02,106
WP_129288460,gvpO,Unknown,unclassified Streptomyces,184
WP_125313911,gvpO,Unknown,Amycolatopsis eburnea,98
WP_124954519,gvpO,Unknown,Halocatena pleomorpha,181
WP_122215446,gvpO,Unknown,unclassified Streptomyces,148
WP_121713304,gvpO,Unknown,Streptomyces sp. E5N91,130
WP_099879148,gvpO,Unknown,Streptomyces,97
WP_085468635,gvpO,Unknown,Rhodococcus rhodochrous,98
WP_084987189,gvpO,Unknown,Prescottella equi,99
WP_084845017,gvpO,Unknown,Prescottella equi,99
WP_079105438,gvpO,Unknown,Streptomyces hygroscopicus,160
WP_077963835,gvpO,Unknown,Streptomyces tsukubensis,107
WP_068053137,gvpO,Unknown,Nocardia xishanensis,110
WP_067960213,gvpO,Unknown,Mycobacterium sp. NAZ190054,107
WP_064950692,gvpO,Unknown,Mycobacterium colombiense,108
WP_063770899,gvpO,Unknown,Streptacidiphilus neutrinimicus,143
WP_063058310,gvpO,Unknown,Nocardia sienata,109
WP_055553194,gvpO,Unknown,unclassified Streptomyces,101
WP_054860103,gvpO,Unknown,Gracilibacillus,88
WP_045294307,gvpO,Unknown,Priestia,88
WP_036961675,gvpO,Unknown,Promicromonospora kroppenstedtii,100
WP_020872397,gvpO,Unknown,Streptomyces rapamycinicus,100
WP_006550842,gvpO,Unknown,Rhodococcus pyridinivorans,98
WP_411070326,gvpO,Unknown,unclassified Streptomyces,106
WP_397112920,gvpO,Unknown,Nonomuraea sp. NPDC049480,99
WP_397020239,gvpO,Unknown,Nonomuraea indica,134
WP_396940195,gvpO,Unknown,Nocardia fusca,109
WP_396105519,gvpO,Unknown,Actinophytocola sp. NPDC049390,115
WP_395510215,gvpO,Unknown,Streptomyces racemochromogenes,92
WP_392238676,gvpO,Unknown,Streptomyces sp. NPDC015408,105
WP_389324140,gvpO,Unknown,Dactylosporangium sp. NPDC000521,106
WP_389128995,gvpO,Unknown,Streptomyces sp. NPDC001820,175
WP_387568772,gvpO,Unknown,Nonomuraea jabiensis,123
WP_386729931,gvpO,Unknown,Streptomyces abikoensis,171
WP_385804542,gvpO,Unknown,Streptomyces sp. NPDC059943,106
WP_383724669,gvpO,Unknown,Streptomyces sp. NPDC058451,57
WP_379516174,gvpO,Unknown,Nonomuraea insulae,94
WP_378035546,gvpO,Unknown,Actinomycetospora atypica,350
WP_377429619,gvpO,Unknown,Plantactinospora solaniradicis,174
WP_375535663,gvpO,Unknown,Alteribacillus sp. HJP-4,404
WP_367533985,gvpO,Unknown,Streptomyces albogriseolus,147
WP_365967710,gvpO,Unknown,unclassified Streptomyces,105
WP_365776962,gvpO,Unknown,unclassified Streptomyces,57
WP_364915250,gvpO,Unknown,Nonomuraea sp. NPDC049421,105
WP_364067160,gvpO,Unknown,Amycolatopsis sp. NPDC049253,109
WP_364030119,gvpO,Unknown,Nonomuraea sp. NPDC049695,111
WP_363749264,gvpO,Unknown,Kribbella sp. NPDC051137,157
WP_363642263,gvpO,Unknown,Microbispora sp. NPDC088329,136
WP_362216271,gvpO,Unknown,Streptomyces sp. NPDC048266,106
WP_361305944,gvpO,Unknown,unclassified Streptomyces,107
WP_361092283,gvpO,Unknown,Amycolatopsis sp. NPDC021455,109
WP_360893711,gvpO,Unknown,Actinoallomurus sp. NPDC050550,135
WP_360791260,gvpO,Unknown,unclassified Streptomyces,106
WP_360609027,gvpO,Unknown,Amycolatopsis sp. NPDC023774,108
WP_360351653,gvpO,Unknown,Actinomadura sp. NPDC048032,85
WP_359526306,gvpO,Unknown,Streptomyces antimycoticus,103
WP_358645143,gvpO,Unknown,Streptomyces milbemycinicus,103
WP_358626620,gvpO,Unknown,Streptomyces abikoensis,177
WP_358538868,gvpO,Unknown,Saccharomonospora sp. NPDC046836,108
WP_358463200,gvpO,Unknown,Spirillospora sp. NPDC048819,86
WP_358444521,gvpO,Unknown,Nonomuraea sp. NPDC049158,129
WP_357423790,gvpO,Unknown,Nocardia sp. NPDC024068,99
WP_357313751,gvpO,Unknown,Microbispora rosea,143
WP_355088469,gvpO,Unknown,Nocardia aurea,109
WP_351887869,gvpO,Unknown,unclassified Streptomyces,103
WP_351212125,gvpO,Unknown,Streptomyces sp. NPDC002773,106
WP_350735720,gvpO,Unknown,Nonomuraea angiospora,123
WP_350551985,gvpO,Unknown,Kitasatospora sp. NPDC097605,154
WP_349800146,gvpO,Unknown,unclassified Streptomyces,148
WP_347579413,gvpO,Unknown,Streptomyces sp. B8F3,112
WP_345396203,gvpO,Unknown,Nonomuraea,106
WP_344324492,gvpO,Unknown,Streptomyces macrosporus,101
WP_344272126,gvpO,Unknown,Actinomadura napierensis,86
WP_343985339,gvpO,Unknown,Pseudonocardia aurantiaca,172
WP_334619267,gvpO,Unknown,Micromonospora sp. CPCC 206061,95
WP_331627435,gvpO,Unknown,Actinomycetospora sp.,37
WP_330839476,gvpO,Unknown,Actinophytocola sp.,108
WP_330837474,gvpO,Unknown,Actinophytocola sp.,107
WP_328855141,gvpO,Unknown,Microbispora hainanensis,146
WP_328396094,gvpO,Unknown,Nocardia sp. NBC_00416,99
WP_320269156,gvpO,Unknown,Cognatiyoonia sp. IB215446,102
WP_307169310,gvpO,Unknown,Streptomyces sp. B3I7,148
WP_307111984,gvpO,Unknown,Streptomyces,150
WP_307070463,gvpO,Unknown,Streptomyces sp. B3I8,145
WP_306867334,gvpO,Unknown,Streptosporangium,146
WP_302859016,gvpO,Unknown,Streptomyces sp. VNUA116,121
WP_285223595,gvpO,Unknown,Frankia sp. AiPa1,106
WP_281621855,gvpO,Unknown,Streptomyces sp. WMMC500,104
WP_274196933,gvpO,Unknown,Actinomycetospora callitridis,390
WP_267886893,gvpO,Unknown,Oceanobacillus damuensis,94
WP_253068672,gvpO,Unknown,Pseudonocardia sp. McavD-2-B,210
WP_252827480,gvpO,Unknown,Actinoallomurus soli,146
WP_251494688,gvpO,Unknown,Actinacidiphila cocklensis,107
WP_246312704,gvpO,Unknown,Leifsonia shinshuensis,75
WP_246059966,gvpO,Unknown,Herbidospora galbida,79
WP_242418699,gvpO,Unknown,Frankia sp. CpI1-P,75
WP_242175251,gvpO,Unknown,Priestia koreensis,86
WP_241055929,gvpO,Unknown,Sinomonas terrae,230
WP_239137608,gvpO,Unknown,Sphaerisporangium rufum,153
WP_239117299,gvpO,Unknown,Planotetraspora phitsanulokensis,134
WP_238016902,gvpO,Unknown,Dactylosporangium sp. AC04546,97
WP_237670395,gvpO,Unknown,Virgibacillus halodenitrificans,86
WP_236244418,gvpO,Unknown,Streptomyces sp. CC210A,87
WP_232870407,gvpO,Unknown,Pseudonocardia kujensis,118
WP_229394438,gvpO,Unknown,Methanosarcina sp. DH1,112
WP_225793689,gvpO,Unknown,Streptomyces aculeolatus,112
WP_224403156,gvpO,Unknown,Pseudonocardia sp. ICBG1034,283
WP_223490834,gvpO,Unknown,Sutcliffiella horikoshii,88
WP_221758440,gvpO,Unknown,Streptomyces,107
WP_221242961,gvpO,Unknown,Conexibacter arvalis,92
WP_208518723,gvpO,Unknown,Streptomyces sp. NEAU-YJ-81,146
WP_205359727,gvpO,Unknown,Actinacidiphila acididurans,104
WP_189363587,gvpO,Unknown,Streptomyces variabilis,148
WP_185024559,gvpO,Unknown,Actinomadura coerulea,85
WP_182908927,gvpO,Unknown,Microbispora sp. H13382,144
WP_171171970,gvpO,Unknown,Streptomyces sp. I05A-00742,99
WP_162300541,gvpO,Unknown,Anaerosacchariphilus polymeriproducens,87
WP_162265531,gvpO,Unknown,Haloprofundus marisrubri,105
WP_151543836,gvpO,Unknown,Actinomadura,86
WP_138201215,gvpO,Unknown,unclassified Nonomuraea,127
WP_133899273,gvpO,Unknown,unclassified Streptomyces,103
WP_131755380,gvpO,Unknown,Actinomadura fibrosa,85
WP_120659077,gvpO,Unknown,Rhodococcus,96
WP_118877383,gvpO,Unknown,Ureibacillus yapensis,87
WP_112264213,gvpO,Unknown,Lentzea terrae,110
WP_097940309,gvpO,Unknown,Mycolicibacterium agri,106
WP_093047005,gvpO,Unknown,Salipaludibacillus aurantiacus,91
WP_078650006,gvpO,Unknown,Streptomyces,103
WP_076051407,gvpO,Unknown,Mycobacterium colombiense,108
WP_075022399,gvpO,Unknown,Actinomadura,86
WP_065055786,gvpO,Unknown,Mycobacterium colombiense,107
WP_053788983,gvpO,Unknown,Streptomyces sp. XY332,124
WP_049970406,gvpO,Unknown,Haladaptatus cibarius,143
WP_047019430,gvpO,Unknown,unclassified Streptomyces,112
WP_038044786,gvpO,Unknown,Thermocrispum agreste,58
WP_037878503,gvpO,Unknown,Streptomyces,110
WP_037240169,gvpO,Unknown,Rhodococcus,91
WP_405998905,gvpO,Unknown,Streptomyces sp. NBC_00829,134
WP_405641019,gvpO,Unknown,Streptomyces uncialis,102
WP_403114669,gvpO,Unknown,Streptomyces collinus,107
WP_402211915,gvpO,Unknown,Kitasatospora sp. NPDC093550,182
WP_400892685,gvpO,Unknown,Amycolatopsis sp. NPDC101161,99
WP_398872386,gvpO,Unknown,Streptomyces sp. NPDC020379,106
WP_397629931,gvpO,Unknown,Streptomyces albogriseolus,147
WP_397208000,gvpO,Unknown,Nonomuraea sp. NPDC050383,172
WP_391911741,gvpO,Unknown,Streptomyces litmocidini,120
WP_391173071,gvpO,Unknown,Streptomyces sp. NPDC007983,155
WP_391171113,gvpO,Unknown,Streptomyces sp. NPDC007983,109
WP_390354421,gvpO,Unknown,Tigheibacillus halophilus,86
WP_389681575,gvpO,Unknown,Streptomyces sp. NPDC058326,104
WP_388887074,gvpO,Unknown,Streptomyces sp. NPDC004134,112
WP_387660345,gvpO,Unknown,Kribbella sp. NPDC004536,122
WP_387250488,gvpO,Unknown,Microbispora bryophytorum,148
WP_384398639,gvpO,Unknown,Streptomyces sp. NPDC057654,100
WP_382960247,gvpO,Unknown,Streptomyces sp. NPDC056669,138
WP_382014961,gvpO,Unknown,Streptomyces anthocyanicus,130
WP_380124821,gvpO,Unknown,Dactylosporangium cerinum,102
WP_379610961,gvpO,Unknown,Pseudonocardia nematodicida,297
WP_379104628,gvpO,Unknown,Nocardia sp. NPDC056611,111
WP_378268638,gvpO,Unknown,Actinomadura keratinilytica,69
WP_378210863,gvpO,Unknown,Actinoallomurus acaciae,103
WP_377180083,gvpO,Unknown,Promicromonospora vindobonensis,117
WP_376644070,gvpO,Unknown,Streptomyces sp. NPDC056373,107
WP_369785435,gvpO,Unknown,Saccharomonospora xinjiangensis,89
WP_368502966,gvpO,Unknown,Alkalihalophilus sp. As8PL,88
WP_367502628,gvpO,Unknown,Streptomyces halstedii,110
WP_367038596,gvpO,Unknown,Streptomyces sp. Je 1-332,109
WP_365428991,gvpO,Unknown,Streptomyces sp. NPDC056159,39
WP_364772038,gvpO,Unknown,Actinocrispum sp. NPDC049592,104
WP_364619112,gvpO,Unknown,Nocardia sp. NPDC051981,111
WP_364555019,gvpO,Unknown,Nonomuraea sp. NPDC049419,106
WP_364208734,gvpO,Unknown,Streptosporangium sp. NPDC049644,151
WP_364176289,gvpO,Unknown,unclassified Amycolatopsis,109
WP_364002441,gvpO,Unknown,Streptomyces violaceusniger,146
WP_363970025,gvpO,Unknown,Streptosporangium canum,143
WP_363952132,gvpO,Unknown,Streptosporangium sp. NPDC051022,142
WP_363864207,gvpO,Unknown,Saccharopolyspora sp. NPDC049357,144
WP_362900499,gvpO,Unknown,Streptosporangium sp. NPDC049046,153
WP_362404738,gvpO,Unknown,Streptomyces sp. NPDC048269,103
WP_358960231,gvpO,Unknown,Streptomyces,107
WP_355114873,gvpO,Unknown,Streptomyces sp. NPDC002992,105
WP_354836726,gvpO,Unknown,Nocardia sp. NPDC004860,111
WP_352320941,gvpO,Unknown,unclassified Nonomuraea,88
WP_351638561,gvpO,Unknown,Streptomyces sp. NPDC002130,107
WP_351504071,gvpO,Unknown,Streptomyces sp. NPDC002055,103
WP_350709328,gvpO,Unknown,Streptomyces massasporeus,107
WP_349410787,gvpO,Unknown,Pseudalkalibacillus nanhaiensis,86
WP_347616822,gvpO,Unknown,unclassified Nonomuraea,137
WP_346112518,gvpO,Unknown,Nonomuraea maheshkhaliensis,155
WP_345430064,gvpO,Unknown,Actinoallomurus vinaceus,134
WP_345381452,gvpO,Unknown,Pseudonocardia yuanmonensis,151
WP_345380259,gvpO,Unknown,Actinomycetospora straminea,481
WP_344872841,gvpO,Unknown,Nonomuraea antimicrobica,104
WP_344437524,gvpO,Unknown,Streptomyces,105
WP_337713116,gvpO,Unknown,Actinomycetospora aeridis,384
WP_336857534,gvpO,Unknown,Sinomonas albida,156
WP_331223214,gvpO,Unknown,Gottfriedia acidiceleris,86
WP_328303446,gvpO,Unknown,Actinomycetospora sp. NBC_00405,389
WP_312888427,gvpO,Unknown,Pseudonocardia alni,341
WP_283541420,gvpO,Unknown,Rhodococcus opacus,111
WP_281877971,gvpO,Unknown,Nocardia,110
WP_281374442,gvpO,Unknown,Desulfoluna butyratoxydans,96
WP_277442834,gvpO,Unknown,Pelotomaculum isophthalicicum,87
WP_273851745,gvpO,Unknown,Guptibacillus spartinae,88
WP_256023536,gvpO,Unknown,Roseomonas sp. GC11,86
WP_244178773,gvpO,Unknown,Streptomyces,145
WP_241037930,gvpO,Unknown,Pseudonocardia alaniniphila,179
WP_236332927,gvpO,Unknown,Pseudalkalibacillus berkeleyi,88
WP_233040738,gvpO,Unknown,Nocardia yamanashiensis,96
WP_225627291,gvpO,Unknown,Streptomyces werraensis,148
WP_223770589,gvpO,Unknown,Streptomyces huiliensis,125
WP_216830686,gvpO,Unknown,Alkalihalobacterium elongatum,87
WP_180987707,gvpO,Unknown,Brevibacterium sediminis,162
WP_179794976,gvpO,Unknown,Actinomycetospora corticicola,118
WP_164693482,gvpO,Unknown,Falsiroseomonas algicola,85
WP_164339374,gvpO,Unknown,unclassified Streptomyces,106
WP_164196887,gvpO,Unknown,unclassified Salipiger,111
WP_160098651,gvpO,Unknown,Pontibacillus sp. HMF3514,89
WP_152149485,gvpO,Unknown,Bacillus aerolatus,88
WP_142231291,gvpO,Unknown,Streptomyces calvus,123
WP_138461554,gvpO,Unknown,Microbispora,110
WP_136610447,gvpO,Unknown,Sinomonas albida,164
WP_132637943,gvpO,Unknown,Nonomuraea mesophila,133
WP_129700102,gvpO,Unknown,Kocuria,161
WP_125938504,gvpO,Unknown,Streptomyces sp. WAC 06738,112
WP_107451234,gvpO,Unknown,Streptomyces sp. RTd22,109
WP_101420114,gvpO,Unknown,Streptomyces sp. CMB-StM0423,112
WP_099897536,gvpO,Unknown,Streptomyces sp. TLI_171,160
WP_094908268,gvpO,Unknown,Marinococcus halophilus,203
WP_091614014,gvpO,Unknown,Marinococcus luteus,206
WP_081924187,gvpO,Unknown,Pseudonocardia halophobica,155
WP_077356279,gvpO,Unknown,Virgibacillus halodenitrificans,86
WP_065056636,gvpO,Unknown,Mycobacterium colombiense,107
WP_063737268,gvpO,Unknown,Streptomyces sp. RTd22,140
WP_063034720,gvpO,Unknown,Nocardia grenadensis,109
WP_062976672,gvpO,Unknown,Nocardia flavorosea,97
WP_037949882,gvpO,Unknown,Streptomyces,100
WP_019891324,gvpO,Unknown,Streptomyces purpureus,112
WP_019814833,gvpO,Unknown,Saccharomonospora saliphila,112
WP_013066792,gvpO,Unknown,Rhodobacter capsulatus,130
WP_403872796,gvpO,Unknown,Streptomyces sp. NPDC102490,105
WP_400550367,gvpO,Unknown,Amycolatopsis sp. NPDC088138,109
WP_398312446,gvpO,Unknown,unclassified Streptomyces,107
WP_398184056,gvpO,Unknown,unclassified Streptomyces,107
WP_397070395,gvpO,Unknown,Nonomuraea sp. NPDC050536,114
WP_396964489,gvpO,Unknown,Nocardia fusca,109
WP_396007835,gvpO,Unknown,Embleya sp. NPDC050493,212
WP_395282666,gvpO,Unknown,unclassified Haladaptatus,147
WP_392809178,gvpO,Unknown,Dactylosporangium sp. NPDC048998,135
WP_390294348,gvpO,Unknown,Virgibacillus kekensis,90
WP_390207942,gvpO,Unknown,Halocatena marina,171
WP_386313147,gvpO,Unknown,unclassified Streptomyces,105
WP_386143998,gvpO,Unknown,Streptomyces yanii,78
WP_386143733,gvpO,Unknown,Streptomyces yanii,78
WP_382035789,gvpO,Unknown,Streptomyces aureoversilis,106
WP_381321016,gvpO,Unknown,Streptomyces hygroscopicus,171
WP_379640484,gvpO,Unknown,Teichococcus aestuarii,85
WP_379276013,gvpO,Unknown,Nocardia sp. NPDC059764,111
WP_378470901,gvpO,Unknown,Rhodococcus jostii,91
WP_369809791,gvpO,Unknown,Parafrankia sp. EUN1f,153
WP_368960839,gvpO,Unknown,Parafrankia sp. FMc2,101
WP_366803334,gvpO,Unknown,Streptomyces sp. NPDC005435,102
WP_366328762,gvpO,Unknown,Nonomuraea angiospora,123
WP_364441865,gvpO,Unknown,Actinoallomurus sp. NPDC052308,134
WP_364261026,gvpO,Unknown,Amycolatopsis sp. NPDC049688,109
WP_364207199,gvpO,Unknown,Polymorphospora,154
WP_364115671,gvpO,Unknown,Streptomyces werraensis,147
WP_363990797,gvpO,Unknown,Actinomadura sp. NPDC049753,85
WP_362953685,gvpO,Unknown,Streptomyces werraensis,148
WP_362872306,gvpO,Unknown,Streptosporangium sp. NPDC048865,149
WP_362763528,gvpO,Unknown,unclassified Streptosporangium,156
WP_358066879,gvpO,Unknown,Nonomuraea sp. NPDC046570,123
WP_357245371,gvpO,Unknown,Microbispora bryophytorum,153
WP_357128653,gvpO,Unknown,Microbispora hainanensis,146
WP_357032834,gvpO,Unknown,Nocardia sp. NPDC047648,110
WP_355378240,gvpO,Unknown,Nonomuraea sp. NPDC005650,106
WP_355346060,gvpO,Unknown,Nonomuraea sp. NPDC005983,128
WP_351181677,gvpO,Unknown,Saccharopolyspora sp. NPDC000359,131
WP_346023082,gvpO,Unknown,Streptosporangium,148
WP_345701350,gvpO,Unknown,Kitasatospora terrestris,134
WP_345605626,gvpO,Unknown,Pseudonocardia adelaidensis,123
WP_345384697,gvpO,Unknown,Pseudonocardia yuanmonensis,168
WP_344528071,gvpO,Unknown,Streptomyces rectiviolaceus,107
WP_342768742,gvpO,Unknown,Sinobaca qinghaiensis,88
WP_338779423,gvpO,Unknown,Metabacillus sediminis,85
WP_335560864,gvpO,Unknown,Neobacillus vireti,85
WP_335513857,gvpO,Unknown,Neobacillus vireti,85
WP_325148831,gvpO,Unknown,Amycolatopsis sp.,114
WP_324716687,gvpO,Unknown,Carboxydichorda subterranea,90
WP_324168802,gvpO,Unknown,Amycolatopsis sp.,101
WP_317546189,gvpO,Unknown,Rhodococcus globerulus,92
WP_310619230,gvpO,Unknown,Flexibacterium corallicola,130
WP_308218319,gvpO,Unknown,Streptomyces hygroscopicus,181
WP_289973387,gvpO,Unknown,Streptomyces sp. SRF1,212
WP_283077693,gvpO,Unknown,Halobacillus naozhouensis,86
WP_270690465,gvpO,Unknown,Nocardiopsis endophytica,97
WP_270044941,gvpO,Unknown,Solirubrobacter ginsenosidimutans,86
WP_256649583,gvpO,Unknown,Streptomyces rugosispiralis,156
WP_252798785,gvpO,Unknown,Actinoallomurus spadix,145
WP_240948559,gvpO,Unknown,Bacillus sp. RO1,86
WP_237720321,gvpO,Unknown,Rhodococcus,116
WP_229388836,gvpO,Unknown,unclassified Methanosarcina,95
WP_226077018,gvpO,Unknown,Streptomyces marincola,93
WP_225296240,gvpO,Unknown,Nonomuraea aurantiaca,129
WP_221784077,gvpO,Unknown,Priestia aryabhattai,88
WP_220260452,gvpO,Unknown,Pseudonocardia sp. DSM 110487,115
WP_211555843,gvpO,Unknown,Metabacillus flavus,85
WP_206015670,gvpO,Unknown,Rhodococcus koreensis,107
WP_191242823,gvpO,Unknown,Amycolatopsis deserti,97
WP_190856689,gvpO,Unknown,Actinomadura,86
WP_185087182,gvpO,Unknown,Nonomuraea muscovyensis,153
WP_184554177,gvpO,Unknown,Streptomyces paradoxus,107
WP_179794309,gvpO,Unknown,Actinomycetospora corticicola,246
WP_167905456,gvpO,Unknown,Streptomyces sp. NEAU-H3,184
WP_164436091,gvpO,Unknown,Streptomyces rhizosphaericus,100
WP_163719851,gvpO,Unknown,Mycolicibacterium psychrotolerans,105
WP_158237358,gvpO,Unknown,Halegenticoccus soli,125
WP_157610235,gvpO,Unknown,Spirillospora albida,85
WP_152263882,gvpO,Unknown,Streptomyces mobaraensis,117
WP_150939942,gvpO,Unknown,Microbispora,110
WP_148966903,gvpO,Unknown,Sutcliffiella horikoshii,88
WP_144286884,gvpO,Unknown,Rhodococcus sp. WB9,114
WP_138444985,gvpO,Unknown,Sinomonas susongensis,234
WP_134214555,gvpO,Unknown,Pelotomaculum propionicicum,97
WP_133222674,gvpO,Unknown,Paracraurococcus ruber,87
WP_131956525,gvpO,Unknown,Actinomadura sp. GC306,86
WP_131884400,gvpO,Unknown,Actinomadura sp. KC345,86
WP_122189411,gvpO,Unknown,Nocardia stercoris,152
WP_116710384,gvpO,Unknown,Actinomycetospora cinnamomea,122
WP_116021524,gvpO,Unknown,Thermomonospora umbrina,86
WP_112331097,gvpO,Unknown,Cereibacter johrii,102
WP_098438638,gvpO,Unknown,Bacillaceae,88
WP_098233502,gvpO,Unknown,Bacillaceae,86
WP_078987339,gvpO,Unknown,Streptomyces sp. XY332,103
WP_078640668,gvpO,Unknown,Streptomyces,100
WP_073202328,gvpO,Unknown,Gracilibacillus kekensis,88
WP_067831217,gvpO,Unknown,Actinomadura kijaniata,85
WP_067811440,gvpO,Unknown,Nocardia beijingensis,107
WP_053605470,gvpO,Unknown,Bacillus,88
WP_006236544,gvpO,Unknown,Saccharomonospora xinjiangensis,89
WP_005463878,gvpO,Unknown,Saccharomonospora glauca,89
WP_419897208,gvpO,Unknown,Roseomonas sp. USHLN139,94
WP_412798150,gvpO,Unknown,Streptomyces sp. MS19,109
WP_412092741,gvpO,Unknown,Cereibacter sphaeroides,103
WP_408008765,gvpO,Unknown,Pseudalkalibacillus sp. A8,91
WP_403735826,gvpO,Unknown,unclassified Streptomyces,107
WP_403595405,gvpO,Unknown,Streptomyces sp. NPDC093795,43
WP_400541700,gvpO,Unknown,Promicromonospora sp. NPDC090134,114
WP_399054176,gvpO,Unknown,Streptomyces evansiae,43
WP_398983408,gvpO,Unknown,Streptomyces sp. NPDC019443,132
WP_398546667,gvpO,Unknown,Streptomyces sp. NPDC020983,76
WP_395992120,gvpO,Unknown,Actinomadura sp. 9N215,85
WP_395960760,gvpO,Unknown,Actinomadura sp. 6N118,88
WP_394307631,gvpO,Unknown,Streptomyces lusitanus,164
WP_394300045,gvpO,Unknown,Sphaerimonospora cavernae,129
WP_390794107,gvpO,Unknown,unclassified Streptomyces,141
WP_389471604,gvpO,Unknown,Streptomyces sp. NPDC012888,106
WP_387279343,gvpO,Unknown,Micromonospora sp. NPDC006431,147
WP_385652652,gvpO,Unknown,Streptomyces sp. NPDC059696,107
WP_385587931,gvpO,Unknown,Streptomyces sp. NPDC059740,308
WP_383437979,gvpO,Unknown,Streptomyces sp. NPDC056528,106
WP_382523273,gvpO,Unknown,unclassified Streptomyces,102
WP_381349497,gvpO,Unknown,Streptomyces hygroscopicus,181
WP_380825352,gvpO,Unknown,Streptomyces althioticus,144
WP_379571440,gvpO,Unknown,Pseudonocardia lutea,173
WP_379565989,gvpO,Unknown,Pseudonocardia lutea,145
WP_379310936,gvpO,Unknown,unclassified Nocardia,111
WP_378465368,gvpO,Unknown,Rhodococcus sp. NPDC056960,127
WP_378311327,gvpO,Unknown,Actinomadura luteofluorescens,85
WP_378283195,gvpO,Unknown,Actinomadura rugatobispora,96
WP_378019453,gvpO,Unknown,Actinomycetospora rhizophila,134
WP_377521418,gvpO,Unknown,Priestia megaterium,88
WP_375594100,gvpO,Unknown,Algihabitans albus,148
WP_375007749,gvpO,Unknown,Alteribacillus sp. JSM 102045,90
WP_373411283,gvpO,Unknown,Yoonia sp.,102
WP_369973601,gvpO,Unknown,Prauserella,97
WP_366475602,gvpO,Unknown,Streptomyces sp. NPDC051211,103
WP_364562254,gvpO,Unknown,Amycolatopsis sp. NPDC051045,109
WP_363793759,gvpO,Unknown,Saccharopolyspora sp. NPDC049426,144
WP_363462832,gvpO,Unknown,Microbispora sp. NPDC049633,139
WP_361856322,gvpO,Unknown,Streptomyces sp. NPDC046712,102
WP_360571011,gvpO,Unknown,Dactylosporangium sp. NPDC050588,106
WP_359592723,gvpO,Unknown,Streptomyces klenkii,130
WP_359573608,gvpO,Unknown,Streptomyces hygroscopicus,181
WP_358624246,gvpO,Unknown,Streptomyces mobaraensis,117
WP_358563596,gvpO,Unknown,Streptomyces massasporeus,107
WP_358376193,gvpO,Unknown,Nonomuraea sp. NPDC050691,161
WP_358328151,gvpO,Unknown,Nonomuraea sp. NPDC049141,133
WP_358289856,gvpO,Unknown,unclassified Nonomuraea,121
WP_357886650,gvpO,Unknown,unclassified Nonomuraea,98
WP_357884893,gvpO,Unknown,Nocardia beijingensis,106
WP_357726068,gvpO,Unknown,Nonomuraea angiospora,104
WP_357526903,gvpO,Unknown,Polymorphospora rubra,146
WP_357519569,gvpO,Unknown,Polymorphospora rubra,146
WP_357278069,gvpO,Unknown,Nocardia sp. NPDC005746,111
WP_355953263,gvpO,Unknown,unclassified Streptomyces,100
WP_354791652,gvpO,Unknown,Dactylosporangium sp. NPDC005555,137
WP_352005897,gvpO,Unknown,Streptosporangium saharense,120
WP_345557707,gvpO,Unknown,Nonomuraea rosea,102
WP_345351397,gvpO,Unknown,Rhodococcus olei,107
WP_345282958,gvpO,Unknown,Streptomyces,111
WP_345216928,gvpO,Unknown,Georgenia halophila,261
WP_345130644,gvpO,Unknown,Dactylosporangium darangshiense,98
WP_344944869,gvpO,Unknown,Sphaerisporangium flaviroseum,144
