accession,gene_name,protein_name,organism,sequence_length
WP_258264482,gvpU,Unknown,Rossellomorea sp. SC111,133
WP_258120079,gvpU,Unknown,Mesorhizobium onobrychidis,162
WP_257692553,gvpU,Unknown,Aeromonas caviae,155
WP_257347620,gvpU,Unknown,Pseudalkalibacillus decolorationis,136
WP_256227926,gvpU,Unknown,Fictibacillus sp. WQ 8-8,117
WP_256224501,gvpU,Unknown,Fictibacillus sp. WQ 8-8,133
WP_255283537,gvpU,Unknown,Priestia megaterium,139
WP_255244075,gvpU,Unknown,Evansella sp. LMS18,130
WP_255032160,gvpU,Unknown,Bordetella genomosp. 1,153
WP_254652687,gvpU,Unknown,Rossellomorea sp. KS-H15a,133
WP_253973925,gvpU,Unknown,Myxococcus dinghuensis,174
WP_253936192,gvpU,Unknown,Halobacillus sp. A1,122
WP_253923581,gvpU,Unknown,Halobacillus sp. A5,120
WP_253854894,gvpU,Unknown,Achromobacter mucicolens,149
WP_253115166,gvpU,Unknown,Pseudomonas sp. 21LCFQ010,157
WP_252284041,gvpU,Unknown,Priestia megaterium,137
WP_252265373,gvpU,Unknown,Rossellomorea marisflavi,130
WP_252164466,gvpU,Unknown,Xanthomonas prunicola,152
WP_251626190,gvpU,Unknown,Metabacillus idriensis,137
WP_251606722,gvpU,Unknown,Priestia koreensis,136
WP_251525178,gvpU,Unknown,Metabacillus litoralis,139
WP_251434122,gvpU,Unknown,Sutcliffiella horikoshii,226
WP_251431450,gvpU,Unknown,Sutcliffiella horikoshii,137
WP_251272298,gvpU,Unknown,Domibacillus indicus,147
WP_251224783,gvpU,Unknown,Halalkalibacter oceani,129
WP_251224782,gvpU,Unknown,Halalkalibacter oceani,240
WP_251189415,gvpU,Unknown,Alkalihalophilus marmarensis,272
WP_250972691,gvpU,Unknown,Agrobacterium rosae,166
WP_249279118,gvpU,Unknown,Bordetella genomosp. 5,161
WP_248680379,gvpU,Unknown,Pseudomonas syringae,160
WP_248218373,gvpU,Unknown,Enterobacter bugandensis,136
WP_248046262,gvpU,Unknown,Enterobacter bugandensis,136
WP_247585347,gvpU,Unknown,Ralstonia solanacearum,147
WP_247341081,gvpU,Unknown,Metabacillus endolithicus,143
WP_245035162,gvpU,Unknown,Halobacillus amylolyticus,134
WP_244951591,gvpU,Unknown,Sutcliffiella horikoshii,229
WP_244752038,gvpU,Unknown,Halobacillus shinanisalinarum,136
WP_244709861,gvpU,Unknown,Halobacillus salinarum,123
WP_244393323,gvpU,Unknown,Pseudomonas sp. RGM 3321,160
WP_244193812,gvpU,Unknown,Bordetella genomosp. 12,138
WP_244110275,gvpU,Unknown,Burkholderia cenocepacia,151
WP_243633375,gvpU,Unknown,Paenibacillus xerothermodurans,130
WP_243246879,gvpU,Unknown,Pseudomonas maioricensis,155
WP_242234404,gvpU,Unknown,Domibacillus sp. PGB-M46,133
WP_242175261,gvpU,Unknown,Priestia koreensis,136
WP_241773291,gvpU,Unknown,Bacillus sp. LL01,241
WP_241144188,gvpU,Unknown,Achromobacter insuavis,128
WP_241133574,gvpU,Unknown,Achromobacter insuavis,132
WP_241121894,gvpU,Unknown,Achromobacter insuavis,133
WP_241106663,gvpU,Unknown,Pseudomonas sp. LS.1a,156
WP_241076236,gvpU,Unknown,Achromobacter insuavis,140
WP_241075173,gvpU,Unknown,Achromobacter insuavis,133
WP_241071361,gvpU,Unknown,Achromobacter xylosoxidans,147
WP_241069740,gvpU,Unknown,Achromobacter insuavis,131
WP_241065202,gvpU,Unknown,Achromobacter insuavis,128
WP_240376900,gvpU,Unknown,Bacillus piscicola,141
WP_238924840,gvpU,Unknown,Achromobacter insuavis,149
WP_238914185,gvpU,Unknown,Achromobacter insolitus,148
WP_238550489,gvpU,Unknown,Bordetella trematum,140
WP_238472165,gvpU,Unknown,Oceanobacillus alkalisoli,139
WP_237665003,gvpU,Unknown,Sutcliffiella horikoshii,137
WP_237663400,gvpU,Unknown,Sutcliffiella horikoshii,131
WP_237663399,gvpU,Unknown,Sutcliffiella horikoshii,261
WP_236534991,gvpU,Unknown,Pseudomonas tremae,160
WP_236332946,gvpU,Unknown,Pseudalkalibacillus berkeleyi,138
WP_236314129,gvpU,Unknown,Pseudalkalibacillus salsuginis,137
WP_235793519,gvpU,Unknown,Virgibacillus salidurans,134
WP_235740480,gvpU,Unknown,Neobacillus drentensis,132
WP_235570837,gvpU,Unknown,Pseudomonas bubulae,158
WP_234475044,gvpU,Unknown,Paraburkholderia nemoris,149
WP_233363133,gvpU,Unknown,Xanthomonas hortorum,127
WP_233322103,gvpU,Unknown,Pseudomonas sp. Au-Pse12,124
WP_233129897,gvpU,Unknown,Domibacillus epiphyticus,127
WP_231787803,gvpU,Unknown,Metabacillus kandeliae,129
WP_231659619,gvpU,Unknown,Pseudomonas,156
WP_231654262,gvpU,Unknown,Pseudomonas californiensis,156
WP_231483041,gvpU,Unknown,Kineosporia mesophila,155
WP_231438319,gvpU,Unknown,Kineosporia babensis,164
WP_230897231,gvpU,Unknown,Salipaludibacillus sp. CUR1,130
WP_230500820,gvpU,Unknown,Sutcliffiella rhizosphaerae,137
WP_229596243,gvpU,Unknown,Rossellomorea vietnamensis,133
WP_228889066,gvpU,Unknown,Xanthomonas cannabis,152
WP_228879236,gvpU,Unknown,Paraburkholderia saeva,153
WP_228328173,gvpU,Unknown,Xanthomonas campestris,151
WP_228322802,gvpU,Unknown,Xanthomonas dyei,152
WP_227937111,gvpU,Unknown,Alkalihalobacillus deserti,134
WP_226682973,gvpU,Unknown,Sutcliffiella horikoshii,137
WP_226675429,gvpU,Unknown,Rossellomorea aquimaris,131
WP_226668035,gvpU,Unknown,Metabacillus litoralis,141
WP_226654627,gvpU,Unknown,Guptibacillus hwajinpoensis,128
WP_226592123,gvpU,Unknown,Halobacillus litoralis,119
WP_226527714,gvpU,Unknown,Metabacillus niabensis,141
WP_226507135,gvpU,Unknown,Pseudomonas sp. MWU16-30317,163
WP_226298964,gvpU,Unknown,Pseudomonas sp. MM213,165
WP_225518881,gvpU,Unknown,Priestia megaterium,138
WP_224944239,gvpU,Unknown,Rossellomorea aquimaris,131
WP_224881612,gvpU,Unknown,Guptibacillus hwajinpoensis,128
WP_224880184,gvpU,Unknown,Guptibacillus algicola,139
WP_224875792,gvpU,Unknown,Rossellomorea aquimaris,132
WP_224869752,gvpU,Unknown,Halobacillus litoralis,119
WP_224810251,gvpU,Unknown,Halobacillus yeomjeoni,122
WP_224711685,gvpU,Unknown,Mesorhizobium sp. CA5,160
WP_224590735,gvpU,Unknown,Bacillus sp. RAR_GA_16,128
WP_224522480,gvpU,Unknown,Rossellomorea vietnamensis,133
WP_224242530,gvpU,Unknown,Hyalangium gracile,161
WP_224141738,gvpU,Unknown,Metabacillus rhizolycopersici,139
WP_223755446,gvpU,Unknown,Myxococcus sp. RHSTA-1-4,144
WP_223492046,gvpU,Unknown,Sutcliffiella horikoshii,137
WP_223490828,gvpU,Unknown,Sutcliffiella horikoshii,229
WP_223490827,gvpU,Unknown,Sutcliffiella horikoshii,131
WP_222569561,gvpU,Unknown,Halomonas sp. DP5N14-9,137
WP_221567446,gvpU,Unknown,Alkalihalobacillus sp. TS-13,141
WP_221538582,gvpU,Unknown,Pseudomonas cichorii,155
WP_221527655,gvpU,Unknown,Pseudomonas cichorii,155
WP_220584216,gvpU,Unknown,Halobacillus sp. Nhm2S1,119
WP_219847772,gvpU,Unknown,Burkholderia multivorans,156
WP_218570271,gvpU,Unknown,Pseudomonas mangiferae,155
WP_218195848,gvpU,Unknown,Xanthomonas euvesicatoria,152
WP_218080396,gvpU,Unknown,Anthocerotibacter panamensis,153
WP_217491746,gvpU,Unknown,Burkholderia,154
WP_217262742,gvpU,Unknown,Burkholderia multivorans,156
WP_217101832,gvpU,Unknown,Burkholderia multivorans,150
WP_217051825,gvpU,Unknown,Burkholderia multivorans,121
WP_216772784,gvpU,Unknown,Metabacillus halosaccharovorans,141
WP_216666633,gvpU,Unknown,Bordetella trematum,140
WP_216144696,gvpU,Unknown,Priestia aryabhattai,138
WP_214159652,gvpU,Unknown,Kineosporia corallincola,155
WP_213880903,gvpU,Unknown,Pseudomonas sp. dw_358,160
WP_212786106,gvpU,Unknown,Ferrigenium kumadai,144
WP_212760488,gvpU,Unknown,Bordetella trematum,140
WP_212604230,gvpU,Unknown,Sporosarcina sp. Marseille-Q4063,132
WP_212316792,gvpU,Unknown,Achromobacter sp. Marseille-Q0513,150
WP_211560222,gvpU,Unknown,Metabacillus flavus,125
WP_211555849,gvpU,Unknown,Metabacillus flavus,127
WP_211187190,gvpU,Unknown,Achromobacter sp. Bel,148
WP_211077790,gvpU,Unknown,Priestia megaterium,138
WP_208756945,gvpU,Unknown,Priestia megaterium,138
WP_208458579,gvpU,Unknown,Burkholderia seminalis,151
WP_207980694,gvpU,Unknown,Metabacillus bambusae,142
WP_207384708,gvpU,Unknown,Achromobacter xylosoxidans,147
WP_207384643,gvpU,Unknown,Achromobacter xylosoxidans,147
WP_206893738,gvpU,Unknown,Bacillus sp. NTK071,130
WP_206079368,gvpU,Unknown,Polyangium spumosum,162
WP_205478567,gvpU,Unknown,Sphingomonas arenae,158
WP_205393341,gvpU,Unknown,Xanthomonas hydrangeae,152
WP_205171760,gvpU,Unknown,Rossellomorea pakistanensis,140
WP_205090112,gvpU,Unknown,Thalassobacillus pellis,134
WP_204953649,gvpU,Unknown,Metabacillus crassostreae,139
WP_204729205,gvpU,Unknown,Jeotgalibacillus terrae,125
WP_204544267,gvpU,Unknown,Peribacillus deserti,132
WP_204361145,gvpU,Unknown,Achromobacter insolitus,148
WP_202407121,gvpU,Unknown,Guptibacillus hwajinpoensis,128
WP_202043859,gvpU,Unknown,Aeromonas caviae,149
WP_201714553,gvpU,Unknown,Rossellomorea arthrocnemi,133
WP_201259116,gvpU,Unknown,Achromobacter xylosoxidans,147
WP_200992555,gvpU,Unknown,Pseudomonas syringae group,155
WP_200986024,gvpU,Unknown,Pseudomonas cichorii,155
WP_200964426,gvpU,Unknown,Achromobacter sp. Root83,148
WP_200949347,gvpU,Unknown,Achromobacter sp. Root565,148
WP_199778190,gvpU,Unknown,Achromobacter spanius,148
WP_199770918,gvpU,Unknown,Achromobacter sp. AONIH1,150
WP_199728272,gvpU,Unknown,Achromobacter sp. K91,138
WP_199463459,gvpU,Unknown,Marinomonas ostreistagni,144
WP_198791370,gvpU,Unknown,Pseudomonas,161
WP_198728961,gvpU,Unknown,Pseudomonas cichorii,155
WP_198530574,gvpU,Unknown,Bacillus sp. LL01,312
WP_198486912,gvpU,Unknown,Achromobacter deleyi,149
WP_197338125,gvpU,Unknown,Ralstonia solanacearum,147
WP_197327334,gvpU,Unknown,Ralstonia solanacearum,147
WP_197319538,gvpU,Unknown,Saccharomonospora sp. NB11,138
WP_196589640,gvpU,Unknown,Burkholderia cepacia,156
WP_196486469,gvpU,Unknown,Burkholderia cepacia,156
WP_196482435,gvpU,Unknown,Burkholderia pseudomultivorans,151
WP_194218439,gvpU,Unknown,Guptibacillus hwajinpoensis,129
WP_193758999,gvpU,Unknown,Achromobacter xylosoxidans,147
WP_192579543,gvpU,Unknown,Achromobacter,149
WP_191566312,gvpU,Unknown,Metabacillus idriensis,138
WP_191559723,gvpU,Unknown,Metabacillus idriensis,138
WP_191556724,gvpU,Unknown,Metabacillus idriensis,117
WP_191556519,gvpU,Unknown,Metabacillus idriensis,137
WP_191157515,gvpU,Unknown,Metabacillus arenae,129
WP_190971808,gvpU,Unknown,Bordetella hinzii,138
WP_190483138,gvpU,Unknown,Pseudanabaena sp. FACHB-2040,157
WP_190278620,gvpU,Unknown,Achromobacter insolitus,148
WP_188590754,gvpU,Unknown,Achromobacter denitrificans,148
WP_188376908,gvpU,Unknown,Halobacillus andaensis,122
WP_187676658,gvpU,Unknown,Pseudomonas sp. N40(2020),154
WP_187523982,gvpU,Unknown,Achromobacter,138
WP_187273171,gvpU,Unknown,Burkholderia territorii,156
WP_186618006,gvpU,Unknown,Pseudomonas taiwanensis,119
WP_185975435,gvpU,Unknown,Achromobacter,146
WP_185843326,gvpU,Unknown,Bordetella hinzii,138
WP_185706763,gvpU,Unknown,Pseudomonas cremoris,160
WP_184623421,gvpU,Unknown,Xanthomonas sp. 3058,152
WP_184614709,gvpU,Unknown,Xanthomonas arboricola,152
WP_184409484,gvpU,Unknown,Xanthomonas sp. 3075,152
WP_184184401,gvpU,Unknown,Paenibacillus sp. JGP012,138
WP_183300659,gvpU,Unknown,Cupriavidus alkaliphilus,141
WP_183013802,gvpU,Unknown,Achromobacter sp. UMC46,148
WP_183005939,gvpU,Unknown,Achromobacter sp. UMC71,150
WP_182817429,gvpU,Unknown,Pseudomonas putida,166
WP_182810064,gvpU,Unknown,Oceanospirillum sediminis,150
WP_182629597,gvpU,Unknown,Pantoea hericii,137
WP_181398512,gvpU,Unknown,Achromobacter xylosoxidans,147
WP_181347934,gvpU,Unknown,Thalassobacillus sp. CUG 92003,124
WP_180316183,gvpU,Unknown,Xanthomonas hortorum,152
WP_180187775,gvpU,Unknown,Achromobacter insuavis,149
WP_180180079,gvpU,Unknown,Achromobacter,149
WP_180097963,gvpU,Unknown,Achromobacter,149
WP_179689999,gvpU,Unknown,Achromobacter mucicolens,149
WP_179216502,gvpU,Unknown,Achromobacter xylosoxidans,138
WP_177052114,gvpU,Unknown,Pseudomonas reactans,160
WP_176584270,gvpU,Unknown,Priestia megaterium,137
WP_175989919,gvpU,Unknown,Bacillus sp. Marseille-Q1617,133
WP_175897803,gvpU,Unknown,Burkholderia cepacia,154
WP_175493184,gvpU,Unknown,Achromobacter sp. NFACC18-2,148
WP_175235057,gvpU,Unknown,Achromobacter mucicolens,149
WP_175216753,gvpU,Unknown,Achromobacter marplatensis,148
WP_175208519,gvpU,Unknown,Achromobacter anxifer,144
WP_175191223,gvpU,Unknown,Achromobacter deleyi,151
WP_175188957,gvpU,Unknown,Achromobacter dolens,149
WP_175175336,gvpU,Unknown,Achromobacter pestifer,148
WP_175160217,gvpU,Unknown,Achromobacter,138
WP_175155199,gvpU,Unknown,Achromobacter mucicolens,149
WP_175137652,gvpU,Unknown,Achromobacter,148
WP_175127537,gvpU,Unknown,Achromobacter piechaudii,147
WP_175122738,gvpU,Unknown,Achromobacter,148
WP_175073587,gvpU,Unknown,Terribacillus sp. AE2B 122,123
WP_174893222,gvpU,Unknown,Methylomonas koyamae,153
WP_174615706,gvpU,Unknown,Virgibacillus ihumii,135
WP_173918096,gvpU,Unknown,Halobacillus sp. Marseille-Q1614,122
WP_173890368,gvpU,Unknown,Pseudomonas sp. NY5710,149
WP_173425184,gvpU,Unknown,Bordetella trematum,140
WP_173145822,gvpU,Unknown,Achromobacter pestifer,138
WP_172805849,gvpU,Unknown,Achromobacter sp. MFA1 R4,148
WP_172370395,gvpU,Unknown,Sporosarcina jiandibaonis,134
WP_172254421,gvpU,Unknown,Bacillus haikouensis,131
WP_171665039,gvpU,Unknown,Achromobacter deleyi,148
WP_170946337,gvpU,Unknown,Achromobacter insolitus,148
WP_169859536,gvpU,Unknown,Pseudomonas lundensis,157
WP_169707957,gvpU,Unknown,Xanthomonas campestris,152
WP_169291515,gvpU,Unknown,Bacillus sp. RO2,137
WP_168865518,gvpU,Unknown,Bacillus sp. RO1,137
WP_168006772,gvpU,Unknown,Alkalicoccus luteus,130
WP_167765778,gvpU,Unknown,Xanthomonas euroxanthea,152
WP_167315493,gvpU,Unknown,Salinivibrio costicola,144
WP_166775214,gvpU,Unknown,Xanthomonas sp. CFBP 8151,152
WP_166030091,gvpU,Unknown,Neobacillus terrae,133
WP_165881550,gvpU,Unknown,Vibrio fluvialis,119
WP_164214954,gvpU,Unknown,Virgibacillus sp. YIM 98842,128
WP_164019791,gvpU,Unknown,Pyxidicoccus trucidator,145
WP_163529035,gvpU,Unknown,Halobacillus ihumii,132
WP_161460790,gvpU,Unknown,Pseudomonas syringae,162
WP_160913445,gvpU,Unknown,Halobacillus litoralis,119
WP_160838131,gvpU,Unknown,Halobacillus,119
WP_159786168,gvpU,Unknown,Bacillus sp. N1-1,128
WP_159672551,gvpU,Unknown,Andreprevotia sp. IGB-42,158
WP_159392321,gvpU,Unknown,Aeromonas,149
WP_158737913,gvpU,Unknown,Alteribacillus sp. YIM 98480,140
WP_156644845,gvpU,Unknown,Lentibacillus sp. JNUCC-1,137
WP_156553298,gvpU,Unknown,Agrobacterium vitis,157
WP_156515576,gvpU,Unknown,Sutcliffiella horikoshii,131
WP_155113885,gvpU,Unknown,Metabacillus mangrovi,126
WP_155113289,gvpU,Unknown,Metabacillus mangrovi,126
WP_154319617,gvpU,Unknown,Metabacillus idriensis,117
WP_154306354,gvpU,Unknown,Metabacillus lacus,127
WP_153793058,gvpU,Unknown,Gracilibacillus salitolerans,133
WP_153400901,gvpU,Unknown,Gracilibacillus oryzae,131
WP_153221357,gvpU,Unknown,Pseudomonas sp. SZ57,160
WP_152149494,gvpU,Unknown,Bacillus aerolatus,134
WP_150628143,gvpU,Unknown,Pseudomonas fluorescens,155
WP_150284214,gvpU,Unknown,Rummeliibacillus sp. TYF-LIM-RU47,136
WP_150123797,gvpU,Unknown,Achromobacter,148
WP_149903406,gvpU,Unknown,Mesorhizobium sp. SARCC-RB16n,152
WP_149746738,gvpU,Unknown,Rhizobium sp. RU35A,155
WP_149154887,gvpU,Unknown,Bacillus sp. CH30_1T,133
WP_148988922,gvpU,Unknown,Sutcliffiella horikoshii,137
WP_148980199,gvpU,Unknown,Sutcliffiella horikoshii,137
WP_148970612,gvpU,Unknown,Rossellomorea aquimaris,133
WP_148966897,gvpU,Unknown,Sutcliffiella horikoshii,131
WP_148965971,gvpU,Unknown,Sutcliffiella horikoshii,137
WP_147804075,gvpU,Unknown,Alkalicoccus halolimnae,129
WP_147420657,gvpU,Unknown,Sphingomonas sp. PP-CC-1A-547,153
WP_146948565,gvpU,Unknown,Metabacillus litoralis,139
WP_146552059,gvpU,Unknown,Rummeliibacillus,128
WP_146549277,gvpU,Unknown,Rummeliibacillus suwonensis,128
WP_145592912,gvpU,Unknown,Xanthomonas citri,152
WP_145478680,gvpU,Unknown,Xanthomonas perforans,152
WP_145153082,gvpU,Unknown,Paenibacillus xylanexedens,133
WP_139401786,gvpU,Unknown,Aeromonas veronii,153
WP_139377058,gvpU,Unknown,Halobacillus hunanensis,133
WP_139335803,gvpU,Unknown,Janthinobacterium sp. TND4EL3,155
WP_139271784,gvpU,Unknown,Pseudomonas sp. NFACC04-2,157
WP_138883331,gvpU,Unknown,Paenibacillus mesophilus,138
WP_138780708,gvpU,Unknown,Bacillus sp. BHET2,131
WP_136946757,gvpU,Unknown,Guptibacillus hwajinpoensis,130
WP_136812056,gvpU,Unknown,Desulfopila sp. IMCC35006,176
WP_136604651,gvpU,Unknown,Paenibacillus dokdonensis,134
WP_136474532,gvpU,Unknown,Pseudomonas sp. DG56-2,155
WP_136351823,gvpU,Unknown,Metabacillus sediminilitoris,143
WP_133773205,gvpU,Unknown,Pseudomonas graminis,156
WP_133559667,gvpU,Unknown,Marinomonas communis,142
WP_133504438,gvpU,Unknown,Marinomonas balearica,143
WP_133377275,gvpU,Unknown,Jeotgalibacillus sp. S-D1,127
WP_131802249,gvpU,Unknown,Yoonia tamlensis,152
WP_131597804,gvpU,Unknown,Rhizobium rhizogenes,149
WP_131085324,gvpU,Unknown,Xanthomonas oryzae,152
WP_131074315,gvpU,Unknown,Xanthomonas oryzae,152
WP_129710591,gvpU,Unknown,Priestia megaterium,138
WP_129484320,gvpU,Unknown,Pseudomonas syringae,160
WP_128525930,gvpU,Unknown,Halobacillus litoralis,121
WP_128419116,gvpU,Unknown,Xanthomonas theicola,153
WP_128418360,gvpU,Unknown,Xanthomonas populi,152
WP_127169849,gvpU,Unknown,Xanthomonas sp. BRIP62415,152
WP_126972209,gvpU,Unknown,Xanthomonas sp. BRIP62411,152
WP_125289632,gvpU,Unknown,Erwinia sp. 198,142
WP_124834099,gvpU,Unknown,Burkholderia sp. Bp9031,143
WP_123918841,gvpU,Unknown,Bacillus sp. FJAT-42376,126
WP_122858394,gvpU,Unknown,Pseudomonas viridiflava,142
WP_122761600,gvpU,Unknown,Pseudomonas viridiflava,160
WP_122667617,gvpU,Unknown,Pseudomonas viridiflava,156
WP_122663604,gvpU,Unknown,Pseudomonas viridiflava,155
WP_122589245,gvpU,Unknown,Pseudomonas viridiflava,156
WP_122584067,gvpU,Unknown,Pseudomonas viridiflava,156
WP_122408858,gvpU,Unknown,Pseudomonas viridiflava,156
WP_122390607,gvpU,Unknown,Pseudomonas savastanoi,160
WP_122385429,gvpU,Unknown,Pseudomonas savastanoi,160
WP_122383850,gvpU,Unknown,Pseudomonas savastanoi,150
WP_122346361,gvpU,Unknown,Pseudomonas syringae group,160
WP_122314627,gvpU,Unknown,Pseudomonas cichorii,156
WP_122285760,gvpU,Unknown,Pseudomonas syringae group genomosp. 3,160
WP_122255523,gvpU,Unknown,Pseudomonas syringae,160
WP_122242171,gvpU,Unknown,Pseudomonas syringae,160
WP_122240378,gvpU,Unknown,Pseudomonas syringae,151
WP_122221057,gvpU,Unknown,Pseudomonas syringae group genomosp. 3,160
WP_122219680,gvpU,Unknown,Pseudomonas syringae group genomosp. 7,119
WP_122208428,gvpU,Unknown,Pseudomonas syringae group,156
WP_121680606,gvpU,Unknown,Falsibacillus albus,137
WP_121660979,gvpU,Unknown,Metabacillus litoralis,143
WP_119651916,gvpU,Unknown,Staphylococcus hominis,92
WP_119605639,gvpU,Unknown,Staphylococcus simulans,128
WP_119550779,gvpU,Unknown,Staphylococcus simulans,128
WP_118877375,gvpU,Unknown,Ureibacillus yapensis,134
WP_117327645,gvpU,Unknown,Peribacillus saganii,133
WP_116075432,gvpU,Unknown,Priestia megaterium,138
WP_115822809,gvpU,Unknown,Halobacillus trueperi,119
WP_115515038,gvpU,Unknown,Xanthomonas,152
WP_115510227,gvpU,Unknown,Xanthomonas arboricola,151
WP_114744760,gvpU,Unknown,Falsibacillus pallidus,132
WP_114603879,gvpU,Unknown,Staphylococcus sp. EZ-P03,126
WP_112117016,gvpU,Unknown,Lysinibacillus capsici,127
WP_110608259,gvpU,Unknown,Salipaludibacillus keqinensis,130
WP_110066982,gvpU,Unknown,Cytobacillus oceanisediminis,134
WP_109983189,gvpU,Unknown,Gracilibacillus dipsosauri,136
WP_109514332,gvpU,Unknown,Pseudomonas ovata,155
WP_108638275,gvpU,Unknown,Salmonella enterica,143
WP_107604395,gvpU,Unknown,Staphylococcus simulans,128
WP_107584483,gvpU,Unknown,Alkalicoccus saliphilus,129
WP_107584169,gvpU,Unknown,Staphylococcus simulans,128
WP_107571542,gvpU,Unknown,Staphylococcus simulans,128
WP_107548145,gvpU,Unknown,Staphylococcus simulans,128
WP_107358728,gvpU,Unknown,Staphylococcus chromogenes,126
WP_105987171,gvpU,Unknown,Staphylococcus chromogenes,126
WP_105958378,gvpU,Unknown,Alkalicoccus urumqiensis,124
WP_105053127,gvpU,Unknown,Psychrosphaera saromensis,144
WP_104723839,gvpU,Unknown,Pseudomonas syringae,160
WP_104627258,gvpU,Unknown,Xanthomonas arboricola,151
WP_104615257,gvpU,Unknown,Xanthomonas dyei,152
WP_104607096,gvpU,Unknown,Xanthomonas,152
WP_104595784,gvpU,Unknown,Xanthomonas arboricola,151
WP_104583975,gvpU,Unknown,Xanthomonas,152
WP_104569261,gvpU,Unknown,Xanthomonas arboricola,152
WP_104562990,gvpU,Unknown,Xanthomonas arboricola,152
WP_104561715,gvpU,Unknown,Xanthomonas arboricola,151
WP_104057585,gvpU,Unknown,Jeotgalibacillus proteolyticus,131
WP_103660488,gvpU,Unknown,Agrobacterium rosae,143
WP_103161780,gvpU,Unknown,Vibrio,139
WP_101841873,gvpU,Unknown,Halobacillus sp. Marseille-P3879,122
WP_101642289,gvpU,Unknown,Peribacillus deserti,132
WP_101591734,gvpU,Unknown,Bacillus sp. M6-12,133
WP_101568753,gvpU,Unknown,Bacillus sp. UMB0893,138
WP_101364590,gvpU,Unknown,Xanthomonas prunicola,152
WP_101330892,gvpU,Unknown,Halalkalibacillus sediminis,130
WP_100408011,gvpU,Unknown,Bacillus solitudinis,134
WP_100333823,gvpU,Unknown,Bacillus alkalisoli,127
WP_100010269,gvpU,Unknown,Lentibacillus sediminis,132
WP_099268809,gvpU,Unknown,Pseudomonas,155
WP_099229835,gvpU,Unknown,Pseudomonas,156
WP_098796544,gvpU,Unknown,Bacillaceae,143
WP_098791929,gvpU,Unknown,Priestia megaterium,138
WP_098786947,gvpU,Unknown,Priestia megaterium,138
WP_098438644,gvpU,Unknown,Bacillus sp. es.034,133
WP_098123199,gvpU,Unknown,Acetobacter fabarum,144
WP_096154999,gvpU,Unknown,Bacillus sp. FJAT-45066,127
WP_095822095,gvpU,Unknown,Salimicrobium,121
WP_095407437,gvpU,Unknown,Pseudobacillus wudalianchiensis,133
WP_095268414,gvpU,Unknown,Terribacillus saccharophilus,123
WP_095229041,gvpU,Unknown,Terribacillus saccharophilus,123
WP_095218612,gvpU,Unknown,Terribacillus saccharophilus,123
WP_095093953,gvpU,Unknown,Pseudomonas,155
WP_095067460,gvpU,Unknown,Pseudomonas sp. Irchel 3A18,155
WP_093107188,gvpU,Unknown,Salimicrobium album,121
WP_093047008,gvpU,Unknown,Salipaludibacillus aurantiacus,130
WP_093045964,gvpU,Unknown,Thalassobacillus cyri,123
WP_092857342,gvpU,Unknown,Pseudidiomarina maritima,149
WP_091662617,gvpU,Unknown,Alteribacillus iranensis,129
WP_091658908,gvpU,Unknown,Alteribacillus iranensis,141
WP_091583283,gvpU,Unknown,Alteribacillus bidgolensis,140
WP_091271655,gvpU,Unknown,Alteribacillus persepolensis,140
WP_091001426,gvpU,Unknown,Paenibacillus sp. OK003,137
WP_090928687,gvpU,Unknown,Salibacterium qingdaonense,129
WP_090841995,gvpU,Unknown,Alkalicoccus daliensis,129
WP_090080071,gvpU,Unknown,Lentibacillus persicus,141
WP_089750596,gvpU,Unknown,Halobacillus alkaliphilus,121
WP_089740050,gvpU,Unknown,Gracilibacillus ureilyticus,134
WP_089651271,gvpU,Unknown,Halobacillus,119
WP_089061379,gvpU,Unknown,Virgibacillus phasianinus,137
WP_088681914,gvpU,Unknown,Rhizobium sp. R635,147
WP_088019254,gvpU,Unknown,Sutcliffiella horikoshii,131
WP_088016980,gvpU,Unknown,Sutcliffiella horikoshii,137
WP_087844468,gvpU,Unknown,Photobacterium malacitanum,148
WP_087270067,gvpU,Unknown,Pseudomonas caspiana,155
WP_086481543,gvpU,Unknown,Oceanospirillum sanctuarii,139
WP_085505840,gvpU,Unknown,Thalassobacillus devorans,124
WP_085028941,gvpU,Unknown,Halobacillus mangrovi,123
WP_084919406,gvpU,Unknown,Pseudomonas syringae,160
WP_084303316,gvpU,Unknown,Phytopseudomonas flavescens,153
WP_083251852,gvpU,Unknown,Pseudomonas,158
WP_083218036,gvpU,Unknown,Pseudomonas,162
WP_083185754,gvpU,Unknown,Pseudomonas floridensis,156
WP_082231982,gvpU,Unknown,Halobacillus massiliensis,123
WP_078743981,gvpU,Unknown,Oceanospirillum multiglobuliferum,149
WP_078594510,gvpU,Unknown,Evansella clarkii,130
WP_078434733,gvpU,Unknown,Metabacillus halosaccharovorans,141
WP_078392688,gvpU,Unknown,Shouchella patagoniensis,134
WP_077673358,gvpU,Unknown,Salinivibrio kushneri,147
WP_077663511,gvpU,Unknown,Salinivibrio proteolyticus,144
WP_077641273,gvpU,Unknown,Salinivibrio sp. IB574,144
WP_076575406,gvpU,Unknown,Aeromonas sp. RU39B,148
WP_076557575,gvpU,Unknown,Salimicrobium flavidum,121
WP_075682403,gvpU,Unknown,Alkalihalophilus pseudofirmus,136
WP_075681679,gvpU,Unknown,Alkalihalophilus pseudofirmus,130
