accession,gene_name,protein_name,organism,sequence_length
WP_205250695,gvpF,Unknown,Halobacterium,217
WP_188786680,gvpF,Unknown,Halobellus salinus,213
WP_181692581,gvpF,Unknown,Natronomonas sp. LN261,213
WP_180841476,gvpF,Unknown,Natrinema zhouii,84
WP_179259821,gvpF,Unknown,Natrinema halophilum,84
WP_165161356,gvpF,Unknown,Natronolimnobius sp. AArcel1,84
WP_163487431,gvpF,Unknown,Halogeometricum borinquense,213
WP_160063335,gvpF,Unknown,Natronorubrum halalkaliphilum,84
WP_152943451,gvpF,Unknown,Natronorubrum aibiense,84
WP_149081289,gvpF,Unknown,Natrialba,84
WP_148860447,gvpF,Unknown,Natronococcus pandeyae,84
WP_145843680,gvpF,Unknown,Salarchaeum sp. JOR-1,213
WP_144261479,gvpF,Unknown,Haloglomus irregulare,212
WP_141465887,gvpF,Unknown,Salinadaptatus halalkaliphilus,84
WP_138780115,gvpF,Unknown,Haloterrigena sp. H1,84
WP_137288344,gvpF,Unknown,Natronorubrum halophilum,84
WP_130499833,gvpF,Unknown,Natrinema hispanicum,84
WP_130170634,gvpF,Unknown,Natrinema altunense,84
WP_129786391,gvpF,Unknown,Halogeometricum borinquense,213
WP_124194923,gvpF,Unknown,Natrarchaeobius chitinivorans,84
WP_124177939,gvpF,Unknown,Natrarchaeobius halalkaliphilus,84
WP_121744352,gvpF,Unknown,Natronorubrum halophilum,84
WP_120244197,gvpF,Unknown,Halopiger aswanensis,84
WP_117364024,gvpF,Unknown,Natrarchaeobaculum sulfurireducens,84
WP_114575684,gvpF,Unknown,Saliphagus sp. LR7,84
WP_098726916,gvpF,Unknown,Natrinema sp. CBA1119,84
WP_097380015,gvpF,Unknown,Natrinema ejinorense,84
WP_092931067,gvpF,Unknown,Natrinema hispanicum,84
WP_092902478,gvpF,Unknown,Halostagnicola kamekurae,84
WP_092733857,gvpF,Unknown,Halopenitus persicus,212
WP_092531716,gvpF,Unknown,Halopelagius longus,84
WP_090613428,gvpF,Unknown,Natrinema salaciae,84
WP_090506851,gvpF,Unknown,Natronorubrum sediminis,84
WP_090381756,gvpF,Unknown,Natronobacterium texcoconense,84
WP_089386078,gvpF,Unknown,Halorubrum vacuolatum,212
WP_087715548,gvpF,Unknown,Natronolimnobius baerhuensis,84
WP_086886827,gvpF,Unknown,Natrarchaeobaculum aegyptiacum,84
WP_076608219,gvpF,Unknown,Natronorubrum thiooxidans,84
WP_076582327,gvpF,Unknown,Natronorubrum daqingense,84
WP_076144964,gvpF,Unknown,Natrinema saccharevitans,84
WP_050050392,gvpF,Unknown,Halostagnicola sp. A56,84
WP_049989789,gvpF,Unknown,Natrinema salifodinae,84
WP_049953134,gvpF,Unknown,Halostagnicola larsenii,84
WP_049934340,gvpF,Unknown,Haloplanus natans,212
WP_049926878,gvpF,Unknown,Halopiger goleimassiliensis,84
WP_049924579,gvpF,Unknown,Halopiger djelfimassiliensis,84
WP_015408780,gvpF,Unknown,Natronomonas moolapensis,213
WP_015322025,gvpF,Unknown,Natronococcus occultus,84
WP_013878363,gvpF,Unknown,Halopiger xanaduensis,84
WP_012943533,gvpF,Unknown,Haloterrigena,84
WP_010904105,gvpF,Unknown,Halobacterium,217
WP_010890522,gvpF,Unknown,Halobacterium salinarum,213
WP_008894732,gvpF,Unknown,Haloterrigena salina,84
WP_008424560,gvpF,Unknown,Natronococcus,84
WP_008159418,gvpF,Unknown,Natronorubrum sulfidifaciens,84
WP_008012790,gvpF,Unknown,Natrinema limicola,84
WP_007260759,gvpF,Unknown,Natronolimnohabitans innermongolicus,84
WP_007109511,gvpF,Unknown,Natrinema altunense,84
WP_006672157,gvpF,Unknown,Halobiforma nitratireducens,84
WP_006665986,gvpF,Unknown,Natrialba,84
WP_006432775,gvpF,Unknown,Natrinema versiforme,84
WP_006184744,gvpF,Unknown,Natrinema pallidum,84
WP_006182092,gvpF,Unknown,Natrinema pellirubrum,84
WP_006168084,gvpF,Unknown,Natrialba,84
WP_006108427,gvpF,Unknown,Natrialba asiatica,84
WP_006088516,gvpF,Unknown,Natronorubrum tibetense,84
WP_006067840,gvpF,Unknown,Natronorubrum bangense,84
WP_006056152,gvpF,Unknown,Halogeometricum borinquense,213
WP_005580864,gvpF,Unknown,Natronobacterium gregoryi,84
WP_005558084,gvpF,Unknown,Natronococcus amylolyticus,84
WP_004213823,gvpF,Unknown,Natrialba magadii,84
