accession,gene_name,protein_name,organism,sequence_length
WP_315763931,gvpN,Unknown,unclassified Bradyrhizobium,342
WP_315742328,gvpN,Unknown,unclassified Bradyrhizobium,342
WP_315701832,gvpN,Unknown,unclassified Bradyrhizobium,342
WP_315691856,gvpN,Unknown,Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016,306
WP_315635245,gvpN,Unknown,Rossellomorea yichunensis,307
WP_315073125,gvpN,Unknown,uncultured Clostridium sp.,304
WP_312909279,gvpN,Unknown,Natronosalvus caseinilyticus,349
WP_310905598,gvpN,Unknown,Natrinema sp. 1APR25-10V2,341
WP_310883962,gvpN,Unknown,Priestia,308
WP_310877900,gvpN,Unknown,Priestia megaterium,308
WP_310877524,gvpN,Unknown,Priestia megaterium,308
WP_310619225,gvpN,Unknown,Flexibacterium corallicola,348
WP_310324035,gvpN,Unknown,Priestia megaterium,308
WP_309515733,gvpN,Unknown,Rossellomorea marisflavi,310
WP_309193707,gvpN,Unknown,Metabacillus idriensis,307
WP_308634032,gvpN,Unknown,Paenibacillus silvisoli,306
WP_308215502,gvpN,Unknown,Sinobaca sp. H24,282
WP_307598229,gvpN,Unknown,Priestia megaterium,308
WP_307439246,gvpN,Unknown,Bacillus sp. V2I10,307
WP_307057218,gvpN,Unknown,Ancylobacter vacuolatus,357
WP_307017282,gvpN,Unknown,Ancylobacter polymorphus,352
WP_306756676,gvpN,Unknown,Natronolimnohabitans sp. A-GB9,340
WP_306073955,gvpN,Unknown,Neobacillus driksii,299
WP_306059444,gvpN,Unknown,Natronococcus wangiae,347
WP_304839267,gvpN,Unknown,Methanocalculus sp.,268
WP_304825876,gvpN,Unknown,Candidatus Binatus sp.,350
WP_303864046,gvpN,Unknown,Cylindrospermopsis raciborskii,391
WP_303526587,gvpN,Unknown,Priestia megaterium,308
WP_301792795,gvpN,Unknown,Burkholderia oklahomensis,315
WP_301165992,gvpN,Unknown,Fictibacillus fluitans,295
WP_301077183,gvpN,Unknown,Rhodoferax sp.,336
WP_299745352,gvpN,Unknown,Rossellomorea sp. y25,307
WP_298784750,gvpN,Unknown,uncultured Marinococcus sp.,358
WP_297082773,gvpN,Unknown,Thermoleptolyngbya sp. C42_A2020_037,424
WP_297080590,gvpN,Unknown,Thermoleptolyngbya sp. M55_K2018_002,428
WP_296923701,gvpN,Unknown,Thiohalocapsa sp.,382
WP_296608066,gvpN,Unknown,Methanothrix sp.,351
WP_295885843,gvpN,Unknown,uncultured Thiohalocapsa sp.,363
WP_295855282,gvpN,Unknown,Tardiphaga sp.,304
WP_295612999,gvpN,Unknown,uncultured Lamprocystis sp.,331
WP_295606772,gvpN,Unknown,uncultured Lamprocystis sp.,328
WP_295591002,gvpN,Unknown,uncultured Lamprocystis sp.,244
WP_295590503,gvpN,Unknown,uncultured Lamprocystis sp.,244
WP_295585790,gvpN,Unknown,uncultured Lamprocystis sp.,328
WP_295540622,gvpN,Unknown,uncultured Thiohalocapsa sp.,355
WP_295445207,gvpN,Unknown,uncultured Thiodictyon sp.,327
WP_295437055,gvpN,Unknown,uncultured Thiodictyon sp.,280
WP_295389011,gvpN,Unknown,uncultured Thiodictyon sp.,328
WP_293160116,gvpN,Unknown,Okeania sp. SIO2C9,303
WP_293126634,gvpN,Unknown,Okeania sp. SIO1I7,312
WP_293109673,gvpN,Unknown,Okeania sp. SIO2F4,312
WP_293089446,gvpN,Unknown,Okeania sp. SIO3B5,301
WP_293061606,gvpN,Unknown,Okeania sp. SIO2B3,312
WP_293032457,gvpN,Unknown,Natronococcus sp.,352
WP_292863109,gvpN,Unknown,Nostoc sp. LPT,390
WP_292851875,gvpN,Unknown,Nostoc sp. NMS8,390
WP_292809825,gvpN,Unknown,unclassified Nostoc,416
WP_292790047,gvpN,Unknown,unclassified Nostoc,415
WP_292781635,gvpN,Unknown,Nostoc sp. NMS9,390
WP_292739052,gvpN,Unknown,Nostoc sp. JL31,416
WP_292722736,gvpN,Unknown,unclassified Nostoc,390
WP_292539870,gvpN,Unknown,Methanothrix sp.,358
WP_291003866,gvpN,Unknown,Hyphomicrobium sp.,366
WP_290814021,gvpN,Unknown,Halovivax sp.,333
WP_290603028,gvpN,Unknown,Anabaena sp. AL93,335
WP_290399119,gvpN,Unknown,Fictibacillus terranigra,304
WP_289983209,gvpN,Unknown,Paenibacillus sp. BSR1-1,296
WP_289796052,gvpN,Unknown,Nostoc sp. GT001,390
WP_289524478,gvpN,Unknown,Priestia megaterium,308
WP_289484110,gvpN,Unknown,Fictibacillus enclensis,295
WP_289475658,gvpN,Unknown,Fictibacillus enclensis,295
WP_289339639,gvpN,Unknown,Neobacillus sp. CF12,301
WP_289235465,gvpN,Unknown,Alkalihalophilus pseudofirmus,305
WP_289215672,gvpN,Unknown,Halobacillus campisalis,303
WP_288140811,gvpN,Unknown,Microcystis sp. LE19-84.1B,346
WP_288116360,gvpN,Unknown,Microcystis sp. M53598_WE2,346
WP_287730730,gvpN,Unknown,Microcystis sp. M090S1,346
WP_287703646,gvpN,Unknown,unclassified Microcystis (in: cyanobacteria),346
WP_287693272,gvpN,Unknown,unclassified Microcystis (in: cyanobacteria),347
WP_287673497,gvpN,Unknown,unclassified Microcystis (in: cyanobacteria),346
WP_287658243,gvpN,Unknown,unclassified Microcystis (in: cyanobacteria),346
WP_287627020,gvpN,Unknown,unclassified Microcystis (in: cyanobacteria),346
WP_287453499,gvpN,Unknown,Leptolyngbya sp. UWPOB_LEPTO1,459
WP_287276937,gvpN,Unknown,unclassified Okeania,287
WP_287130434,gvpN,Unknown,Candidatus Cyanaurora vandensis,301
WP_287077466,gvpN,Unknown,unclassified Microcystis (in: cyanobacteria),346
WP_286823772,gvpN,Unknown,Microcystis sp. LSC13-02,346
WP_286045009,gvpN,Unknown,Halalkalicoccus sp. NIPERK01,307
WP_285927313,gvpN,Unknown,Natrialbaceae archaeon AArc-T1-2,344
WP_283892598,gvpN,Unknown,Fictibacillus enclensis,295
WP_283878889,gvpN,Unknown,Neobacillus sp. SuZ13,296
WP_283875887,gvpN,Unknown,Virgibacillus halodenitrificans,302
WP_283865114,gvpN,Unknown,Neobacillus sp. DY30,300
WP_283836895,gvpN,Unknown,Halostagnicola sp. A-GB9-2,340
WP_283767864,gvpN,Unknown,Roseofilum capinflatum,369
WP_283761365,gvpN,Unknown,Roseofilum halophilum,369
WP_283757386,gvpN,Unknown,Roseofilum casamattae,369
WP_283753115,gvpN,Unknown,Roseofilum acuticapitatum,361
WP_283077694,gvpN,Unknown,Halobacillus naozhouensis,303
WP_282432908,gvpN,Unknown,Pelotomaculum propionicicum,283
WP_282432447,gvpN,Unknown,Pelotomaculum schinkii,291
WP_282034402,gvpN,Unknown,Metabacillus indicus,303
WP_281974781,gvpN,Unknown,Halobacillus litoralis,301
WP_281008653,gvpN,Unknown,Pseudanabaena,293
WP_280801632,gvpN,Unknown,Anabaenopsis tanganyikae,326
WP_280793162,gvpN,Unknown,Anabaenopsis sp. FSS-46,326
WP_280768081,gvpN,Unknown,Salipaludibacillus daqingensis,370
WP_280689865,gvpN,Unknown,Umezakia ovalisporum,297
WP_280656086,gvpN,Unknown,Chrysosporum bergii,302
WP_280559993,gvpN,Unknown,Priestia megaterium,308
WP_280159209,gvpN,Unknown,Priestia megaterium,308
WP_279725400,gvpN,Unknown,Rossellomorea sp. DA94,307
WP_278302651,gvpN,Unknown,Natronococcus sp. A-GB7,352
WP_278293263,gvpN,Unknown,Natronococcus sp. A-GB1,347
WP_277773021,gvpN,Unknown,Thermoleptolyngbya sichuanensis,428
WP_277442835,gvpN,Unknown,Pelotomaculum isophthalicicum,303
WP_276254241,gvpN,Unknown,Halomontanus rarus,345
WP_275889029,gvpN,Unknown,Desulforhopalus vacuolatus,329
WP_275889024,gvpN,Unknown,Desulforhopalus vacuolatus,329
WP_275790359,gvpN,Unknown,Bacillus sp. Cr_A10,306
WP_275523941,gvpN,Unknown,Kamptonema sp. UHCC 0994,407
WP_275337412,gvpN,Unknown,Nodosilinea sp. PGN35,446
WP_275036025,gvpN,Unknown,Priestia aryabhattai,308
WP_274862598,gvpN,Unknown,Priestia aryabhattai,308
WP_274687834,gvpN,Unknown,Spartinivicinus poritis,327
WP_274589149,gvpN,Unknown,Priestia megaterium,308
WP_273851744,gvpN,Unknown,Guptibacillus spartinae,304
WP_272076101,gvpN,Unknown,Microcystis aeruginosa,346
WP_272069037,gvpN,Unknown,Nodularia spumigena,326
WP_272015596,gvpN,Unknown,Microcystis aeruginosa,346
WP_272012473,gvpN,Unknown,Nodularia spumigena,326
WP_271953745,gvpN,Unknown,Microcystis aeruginosa,346
WP_271944492,gvpN,Unknown,Roseofilum reptotaenium,365
WP_271940954,gvpN,Unknown,Nodularia spumigena,326
WP_271921098,gvpN,Unknown,Cyanophyceae,326
WP_271823181,gvpN,Unknown,Dolichospermum circinale,335
WP_271808098,gvpN,Unknown,Dolichospermum circinale,352
WP_271795300,gvpN,Unknown,Dolichospermum planctonicum,352
WP_271792202,gvpN,Unknown,Dolichospermum circinale,352
WP_271776129,gvpN,Unknown,Aphanizomenon sp. CS-733/32,359
WP_271763857,gvpN,Unknown,Anabaena sp. CS-542/02,326
WP_271732687,gvpN,Unknown,Anabaenopsis arnoldii,326
WP_271136910,gvpN,Unknown,Teichococcus cervicalis,320
WP_270180321,gvpN,Unknown,Alkalihalobacillus sp. CinArs1,306
WP_269871184,gvpN,Unknown,Priestia,308
WP_269757909,gvpN,Unknown,Thalassobacillus sp. C254,377
WP_268611512,gvpN,Unknown,Thermocoleostomius sinensis,444
WP_268575632,gvpN,Unknown,Priestia megaterium,308
WP_268181825,gvpN,Unknown,Leptolyngbya sp. GGD,459
WP_268070117,gvpN,Unknown,Clostridium sp. ZS2-4,307
WP_267662980,gvpN,Unknown,Halorubrum yunnanense,341
WP_265902102,gvpN,Unknown,Trichothermofontia sichuanensis,502
WP_265409665,gvpN,Unknown,Fictibacillus sp. KU28468,305
WP_265408638,gvpN,Unknown,Fictibacillus sp. KU28468,297
WP_265371474,gvpN,Unknown,Prosthecochloris sp. SCSIO W1101,320
WP_265111933,gvpN,Unknown,Halosolutus halophilus,342
WP_264583525,gvpN,Unknown,Rhodoblastus acidophilus,302
WP_264568890,gvpN,Unknown,Rhodoferax antarcticus,339
WP_264135238,gvpN,Unknown,Priestia megaterium,308
WP_262965748,gvpN,Unknown,Methylobacter psychrophilus,330
WP_261749225,gvpN,Unknown,Rossellomorea vietnamensis,307
WP_261225441,gvpN,Unknown,Ancylothrix sp. D3o,374
WP_261204322,gvpN,Unknown,Laspinema sp. D2d,312
WP_261131324,gvpN,Unknown,Bacillus sp. Marseille-Q3570,303
WP_260170881,gvpN,Unknown,Roseococcus suduntuyensis,341
WP_258264478,gvpN,Unknown,Rossellomorea sp. SC111,307
WP_257967973,gvpN,Unknown,Peribacillus deserti,304
WP_257743185,gvpN,Unknown,Methanoplanus endosymbiosus,314
WP_257347628,gvpN,Unknown,Pseudalkalibacillus decolorationis,303
WP_256224505,gvpN,Unknown,Fictibacillus sp. WQ 8-8,305
WP_255242255,gvpN,Unknown,Evansella sp. LMS18,302
WP_255167833,gvpN,Unknown,Natrononativus amylolyticus,346
WP_254567338,gvpN,Unknown,Oscillatoria sp. HE19RPO,312
WP_254530690,gvpN,Unknown,Natrinema gelatinilyticum,341
WP_254173574,gvpN,Unknown,Planktothrix pseudagardhii,381
WP_254157825,gvpN,Unknown,Natronosalvus rutilus,349
WP_254031469,gvpN,Unknown,Planktothrix agardhii,398
WP_253936200,gvpN,Unknown,Halobacillus sp. A1,303
WP_253923573,gvpN,Unknown,Halobacillus sp. A5,303
WP_253707808,gvpN,Unknown,Bradyrhizobium sp. WD16,345
WP_253701849,gvpN,Unknown,Bacillus sp. FJAT-27445,307
WP_253517918,gvpN,Unknown,Halorussus vallis,323
WP_253437518,gvpN,Unknown,Natronosalvus halobius,349
WP_252700731,gvpN,Unknown,Natronosalvus vescus,354
WP_252472778,gvpN,Unknown,Desulfosporosinus nitroreducens,294
WP_252287553,gvpN,Unknown,Priestia megaterium,308
WP_252284045,gvpN,Unknown,Priestia megaterium,308
WP_251659394,gvpN,Unknown,Oceanobacillus,304
WP_251632639,gvpN,Unknown,Neobacillus niacini,300
WP_251533622,gvpN,Unknown,Priestia,308
WP_251466569,gvpN,Unknown,Priestia megaterium,308
WP_251446141,gvpN,Unknown,Priestia,308
WP_251439734,gvpN,Unknown,Priestia aryabhattai,308
WP_251403826,gvpN,Unknown,Rossellomorea marisflavi,310
WP_251392292,gvpN,Unknown,Priestia aryabhattai,308
WP_251344617,gvpN,Unknown,Halobacteriales,347
WP_251284960,gvpN,Unknown,unclassified Cytobacillus,310
WP_251273920,gvpN,Unknown,Domibacillus indicus,306
WP_251224774,gvpN,Unknown,Halalkalibacter oceani,305
WP_251189418,gvpN,Unknown,Alkalihalophilus marmarensis,305
WP_250847003,gvpN,Unknown,Aquisphaera insulae,347
WP_250139718,gvpN,Unknown,Halosolutus amylolyticus,342
WP_250094748,gvpN,Unknown,Halalkalibacter alkaliphilus,301
WP_249870427,gvpN,Unknown,Oceanobacillus saliphilus,304
WP_249414099,gvpN,Unknown,Alteribacter keqinensis,444
WP_248913819,gvpN,Unknown,Polyangium aurulentum,301
WP_248618542,gvpN,Unknown,Natroniella sulfidigena,301
WP_248253801,gvpN,Unknown,Fictibacillus marinisediminis,305
WP_247001171,gvpN,Unknown,Halosolutus gelatinilyticus,342
WP_246259888,gvpN,Unknown,Oxynema aestuarii,385
WP_245998462,gvpN,Unknown,Halalkalicoccus subterraneus,308
WP_245732882,gvpN,Unknown,Salipaludibacillus aurantiacus,369
WP_245690081,gvpN,Unknown,Sediminibacillus albus,446
WP_245671128,gvpN,Unknown,Pseudobacillus wudalianchiensis,313
WP_245634054,gvpN,Unknown,Halalkalicoccus paucihalophilus,308
WP_245579705,gvpN,Unknown,Alteribacter aurantiacus,398
WP_245035170,gvpN,Unknown,Halobacillus amylolyticus,303
WP_244752030,gvpN,Unknown,Halobacillus shinanisalinarum,303
WP_244709872,gvpN,Unknown,Halobacillus salinarum,306
WP_244440723,gvpN,Unknown,Bradyrhizobium oligotrophicum,362
WP_244423230,gvpN,Unknown,Bradyrhizobium sp. ORS 375,334
WP_244349414,gvpN,Unknown,Thermostichus vulcanus,294
WP_243514839,gvpN,Unknown,Priestia filamentosa,303
WP_243220404,gvpN,Unknown,Methylobacter sp. S3L5C,330
WP_243174589,gvpN,Unknown,Desulfofundulus sp. TPOSR,304
WP_242531267,gvpN,Unknown,Roseococcus thiosulfatophilus,339
WP_242234396,gvpN,Unknown,Domibacillus sp. PGB-M46,306
WP_242175252,gvpN,Unknown,Priestia koreensis,301
WP_242046235,gvpN,Unknown,Calothrix,350
WP_242045565,gvpN,Unknown,unclassified Calothrix,350
WP_242037928,gvpN,Unknown,Tolypothrix sp. FACHB-123,350
WP_241680282,gvpN,Unknown,Metabacillus mangrovi,306
WP_240868582,gvpN,Unknown,Cylindrospermopsis raciborskii,392
WP_239681032,gvpN,Unknown,Ectothiorhodospira variabilis,331
WP_238625542,gvpN,Unknown,Ectothiorhodospira haloalkaliphila,326
WP_238618219,gvpN,Unknown,Ectothiorhodospira shaposhnikovii,329
WP_238613446,gvpN,Unknown,Candidatus Oscillochloris fontis,312
WP_238283227,gvpN,Unknown,Rossellomorea marisflavi,310
WP_237994780,gvpN,Unknown,Nostoc sp. UHCC 0870,361
WP_237663392,gvpN,Unknown,Sutcliffiella horikoshii,304
WP_237347640,gvpN,Unknown,Xanthobacter agilis,366
WP_236784653,gvpN,Unknown,Alteribacter salitolerans,444
WP_236332929,gvpN,Unknown,Pseudalkalibacillus berkeleyi,304
WP_236314120,gvpN,Unknown,Pseudalkalibacillus salsuginis,303
WP_236142953,gvpN,Unknown,Nostoc sp. CMAA1605,355
WP_235951547,gvpN,Unknown,Falsiroseomonas algicola,323
WP_235793511,gvpN,Unknown,Virgibacillus salidurans,303
WP_235740489,gvpN,Unknown,Neobacillus drentensis,302
WP_235277849,gvpN,Unknown,Synechococcus sp. Nb3U1,294
WP_233743207,gvpN,Unknown,Leptodesmis sichuanensis,410
WP_233579299,gvpN,Unknown,Flavobacterium,308
WP_233258265,gvpN,Unknown,[Phormidium] sp. ETS-05,379
WP_233254213,gvpN,Unknown,Salipaludibacillus keqinensis,370
WP_232725496,gvpN,Unknown,Bacillus sp. FJAT-44742,443
WP_232239157,gvpN,Unknown,Burkholderia oklahomensis,315
WP_231939857,gvpN,Unknown,Dolichospermum compactum,359
WP_231788135,gvpN,Unknown,Metabacillus kandeliae,304
WP_231749053,gvpN,Unknown,Burkholderia,315
WP_231748297,gvpN,Unknown,Burkholderia sp. ABCPW 14,315
WP_231507773,gvpN,Unknown,Bacillus sp. UNC41MFS5,303
WP_231507433,gvpN,Unknown,unclassified Flavobacterium,290
WP_230897234,gvpN,Unknown,Salipaludibacillus sp. CUR1,369
WP_230500924,gvpN,Unknown,Sutcliffiella rhizosphaerae,304
WP_230183356,gvpN,Unknown,Priestia megaterium,308
WP_229747983,gvpN,Unknown,Marivita lacus,323
WP_229549582,gvpN,Unknown,Nostoc sp. CHAB 5836,366
WP_229394439,gvpN,Unknown,Methanosarcina sp. DH1,482
WP_229250363,gvpN,Unknown,Desulfosporosinus shakirovi,292
WP_227937103,gvpN,Unknown,Alkalihalobacillus deserti,304
WP_227350263,gvpN,Unknown,Planktothrix agardhii,398
WP_227132933,gvpN,Unknown,Halorubellus salinus,344
WP_226682310,gvpN,Unknown,Sutcliffiella horikoshii,304
WP_226675419,gvpN,Unknown,Rossellomorea aquimaris,307
WP_226654642,gvpN,Unknown,Guptibacillus hwajinpoensis,304
WP_226592138,gvpN,Unknown,Halobacillus litoralis,301
WP_226479411,gvpN,Unknown,Natrinema amylolyticum,344
WP_226383301,gvpN,Unknown,Burkholderia mayonis,315
WP_226382875,gvpN,Unknown,Burkholderia,315
WP_226377277,gvpN,Unknown,Burkholderia,315
WP_226041794,gvpN,Unknown,Natrinema sp. DC36,344
WP_226007126,gvpN,Unknown,Natrinema salinisoli,344
WP_225913952,gvpN,Unknown,Leptolyngbya ohadii,395
WP_224893500,gvpN,Unknown,Halobacillus halophilus,302
WP_224880177,gvpN,Unknown,Guptibacillus algicola,307
WP_224875784,gvpN,Unknown,Rossellomorea aquimaris,306
WP_224839224,gvpN,Unknown,Sutcliffiella tianshenii,304
WP_224827365,gvpN,Unknown,Saliphagus infecundisoli,347
WP_224810258,gvpN,Unknown,Halobacillus yeomjeoni,301
WP_224590723,gvpN,Unknown,Bacillus sp. RAR_GA_16,304
WP_224522477,gvpN,Unknown,Rossellomorea,307
WP_224341340,gvpN,Unknown,Kovacikia minuta,445
WP_224249735,gvpN,Unknown,Hyalangium gracile,335
WP_223587734,gvpN,Unknown,Neobacillus bataviensis,285
WP_223490833,gvpN,Unknown,Sutcliffiella horikoshii,304
WP_223439395,gvpN,Unknown,Metabacillus,307
WP_223292470,gvpN,Unknown,Salipaludibacillus neizhouensis,372
WP_223047318,gvpN,Unknown,Leptothermofonsia sichuanensis,408
WP_222937687,gvpN,Unknown,Spartinivicinus ruber,327
WP_222918709,gvpN,Unknown,Natrinema sp. SYSU A 869,342
WP_222127334,gvpN,Unknown,Bacillus sp. X1(2014),296
WP_221841048,gvpN,Unknown,Priestia,308
WP_221832538,gvpN,Unknown,Priestia aryabhattai,308
WP_221826955,gvpN,Unknown,Neobacillus niacini,301
WP_221817599,gvpN,Unknown,Priestia aryabhattai,308
WP_221815758,gvpN,Unknown,Priestia aryabhattai,308
WP_221784079,gvpN,Unknown,Priestia aryabhattai,308
WP_221567454,gvpN,Unknown,Alkalihalobacillus sp. TS-13,303
WP_220610466,gvpN,Unknown,Sphaerospermopsis torques-reginae,400
WP_220598477,gvpN,Unknown,Oscillochloris sp. ZM17-4,312
WP_220584224,gvpN,Unknown,Halobacillus sp. Nhm2S1,301
WP_219165515,gvpN,Unknown,Bacillus sp. MCCB 382,307
WP_218806349,gvpN,Unknown,Methylococcus sp. Mc7,355
WP_218346406,gvpN,Unknown,Bacillus sp. sid0103,298
WP_218190979,gvpN,Unknown,Enhydrobacter aerosaccus,319
WP_218079501,gvpN,Unknown,Anthocerotibacter panamensis,297
WP_217598599,gvpN,Unknown,Priestia megaterium,308
WP_216888131,gvpN,Unknown,Priestia megaterium,308
WP_216830685,gvpN,Unknown,Alkalihalobacterium elongatum,302
WP_216281687,gvpN,Unknown,Methylosinus sp. KRF6,337
WP_215832330,gvpN,Unknown,Pelorhabdus rhamnosifermentans,309
WP_215820234,gvpN,Unknown,Zooshikella harenae,346
WP_214986005,gvpN,Unknown,Priestia megaterium,308
WP_214658793,gvpN,Unknown,Candidatus Formimonas warabiya,300
WP_214430928,gvpN,Unknown,Dendronalium phyllosphericum,390
WP_213698150,gvpN,Unknown,Acetomicrobium sp.,302
WP_213460248,gvpN,Unknown,Thiocapsa sp.,301
WP_213459623,gvpN,Unknown,Thiocapsa sp.,332
WP_213372593,gvpN,Unknown,Ancylobacter dichloromethanicus,354
WP_212716187,gvpN,Unknown,Zooshikella ganghwensis,346
WP_212637870,gvpN,Unknown,Desulfocicer vacuolatum,316
WP_212604238,gvpN,Unknown,Sporosarcina sp. Marseille-Q4063,305
WP_211621835,gvpN,Unknown,Leptolyngbya sp. 7M,418
WP_211560235,gvpN,Unknown,Metabacillus flavus,304
WP_211077785,gvpN,Unknown,Priestia megaterium,308
WP_209318805,gvpN,Unknown,Falsiroseomonas selenitidurans,319
WP_208343881,gvpN,Unknown,Aetokthonos hydrillicola,333
WP_207587674,gvpN,Unknown,Halomontanus rarus,345
WP_207288918,gvpN,Unknown,Haloterrigena alkaliphila,347
WP_207269841,gvpN,Unknown,Natrinema longum,344
WP_207269330,gvpN,Unknown,Natrinema longum,340
WP_207090493,gvpN,Unknown,Phormidium pseudopriestleyi,312
WP_206933397,gvpN,Unknown,Halobacillus kuroshimensis,306
WP_206893729,gvpN,Unknown,Bacillus sp. NTK071,304
WP_206857649,gvpN,Unknown,Bacillus sp. NTK074B,307
WP_205664224,gvpN,Unknown,Priestia,308
WP_205661635,gvpN,Unknown,Priestia megaterium,308
WP_205177713,gvpN,Unknown,Neobacillus cucumis,300
WP_205090103,gvpN,Unknown,Thalassobacillus pellis,310
WP_204988858,gvpN,Unknown,Sporohalobacter salinus,303
WP_204544278,gvpN,Unknown,Peribacillus deserti,304
WP_204418817,gvpN,Unknown,Sutcliffiella tianshenii,304
WP_204152464,gvpN,Unknown,Leptolyngbya sp. CCY15150,475
WP_204139376,gvpN,Unknown,Halomicronema sp. CCY15110,418
WP_203076559,gvpN,Unknown,Falsiroseomonas ponticola,319
WP_202946619,gvpN,Unknown,Halalkalicoccus jeotgali,308
WP_202223971,gvpN,Unknown,Okeania sp. KiyG1,303
WP_202073474,gvpN,Unknown,Methylocystis,338
WP_201714558,gvpN,Unknown,Rossellomorea arthrocnemi,307
WP_201320716,gvpN,Unknown,Pseudanabaena sp. lw0831,293
WP_201220316,gvpN,Unknown,Halochromatium roseum,349
WP_200989002,gvpN,Unknown,Anabaenopsis elenkinii,326
WP_200348321,gvpN,Unknown,Halochromatium glycolicum,342
WP_200325471,gvpN,Unknown,Sphaerospermopsis aphanizomenoides,402
WP_200245883,gvpN,Unknown,Lamprobacter modestohalophilus,349
WP_198805573,gvpN,Unknown,Leptolyngbya sp. BL0902,757
WP_198258503,gvpN,Unknown,[Bacillus] enclensis,305
WP_198126683,gvpN,Unknown,Amazonocrinis nigriterrae,390
WP_197317442,gvpN,Unknown,Halobacillus yeomjeoni,301
WP_196399052,gvpN,Unknown,Methylocystis sp. H4A,327
WP_195782581,gvpN,Unknown,Priestia,308
WP_195696454,gvpN,Unknown,Priestia,308
WP_194144281,gvpN,Unknown,Nostoc sp. LEGE 12447,390
WP_194059639,gvpN,Unknown,Sphaerospermopsis sp. LEGE 08334,400
WP_194052377,gvpN,Unknown,Nodosilinea sp. LEGE 06152,464
WP_194025550,gvpN,Unknown,Nodosilinea sp. LEGE 07298,490
WP_194015443,gvpN,Unknown,Microcystis,346
WP_193963475,gvpN,Unknown,Nodosilinea sp. LEGE 07088,485
WP_193955740,gvpN,Unknown,Microcystis aeruginosa,346
WP_193949834,gvpN,Unknown,Nostoc sp. LEGE 12450,390
WP_193942149,gvpN,Unknown,Sphaerospermopsis aphanizomenoides,400
WP_193938598,gvpN,Unknown,Cuspidothrix issatschenkoi,335
WP_193915766,gvpN,Unknown,Desmonostoc muscorum,390
WP_193897361,gvpN,Unknown,Dolichospermum sp. LEGE 00240,359
WP_193875966,gvpN,Unknown,Oculatella sp. LEGE 06141,402
WP_193871440,gvpN,Unknown,Planktothrix mougeotii,393
WP_193868806,gvpN,Unknown,Planktothrix mougeotii,381
WP_193422264,gvpN,Unknown,Priestia aryabhattai,308
WP_191559728,gvpN,Unknown,Metabacillus idriensis,308
WP_191157530,gvpN,Unknown,Metabacillus arenae,303
WP_191083818,gvpN,Unknown,Roseococcus microcysteis,340
WP_190953530,gvpN,Unknown,Nostoc,391
WP_190952610,gvpN,Unknown,Nostoc punctiforme,389
WP_190936772,gvpN,Unknown,Nostoc sp. FACHB-133,390
WP_190828485,gvpN,Unknown,Iningainema tapete,308
WP_190804822,gvpN,Unknown,Leptolyngbya sp. FACHB-261,301
WP_190798859,gvpN,Unknown,Leptolyngbya sp. FACHB-541,432
WP_190774560,gvpN,Unknown,unclassified Leptolyngbya,417
WP_190709664,gvpN,Unknown,unclassified Nostoc,391
WP_190690774,gvpN,Unknown,Nostoc sp. FACHB-110,413
WP_190687572,gvpN,Unknown,Leptolyngbya sp. FACHB-671,432
WP_190651070,gvpN,Unknown,Aphanizomenon flos-aquae,335
WP_190643618,gvpN,Unknown,Oculatella sp. FACHB-28,432
WP_190601725,gvpN,Unknown,Richelia sinica,384
WP_190575367,gvpN,Unknown,Phormidium tenue,293
WP_190565275,gvpN,Unknown,Nostoc parmelioides,418
WP_190555769,gvpN,Unknown,Trichocoleus sp. FACHB-262,419
WP_190553742,gvpN,Unknown,Trichocoleus sp. FACHB-591,419
WP_190522987,gvpN,Unknown,Planktothrix sp. FACHB-1365,393
WP_190516867,gvpN,Unknown,Planktothrix sp. FACHB-1365,381
WP_190510984,gvpN,Unknown,Leptolyngbya sp. FACHB-321,449
WP_190503883,gvpN,Unknown,Oscillatoria sp. FACHB-1407,423
WP_190483015,gvpN,Unknown,Pseudanabaena sp. FACHB-2040,441
WP_190401772,gvpN,Unknown,Pseudanabaena mucicola,293
WP_190398255,gvpN,Unknown,Pseudanabaena sp. FACHB-1998,293
WP_190394102,gvpN,Unknown,Dolichospermum sp. FACHB-1091,352
WP_190387980,gvpN,Unknown,Aphanizomenon,335
WP_190370837,gvpN,Unknown,Anabaena sp. FACHB-1237,347
WP_190352483,gvpN,Unknown,Pseudanabaena cinerea,293
WP_190341858,gvpN,Unknown,Leptolyngbya sp. FACHB-36,396
WP_188786684,gvpN,Unknown,Halobellus salinus,347
WP_188376900,gvpN,Unknown,Halobacillus andaensis,303
WP_187040751,gvpN,Unknown,Sphaerospermopsis sp. LEGE 00249,400
WP_185582034,gvpN,Unknown,unclassified Nostoc,390
WP_185565927,gvpN,Unknown,Nostoc sp. 2RC,389
WP_185239778,gvpN,Unknown,Microcystis aeruginosa,346
WP_184385529,gvpN,Unknown,Roseococcus suduntuyensis,327
WP_183851989,gvpN,Unknown,Prosthecomicrobium pneumaticum,348
WP_182005103,gvpN,Unknown,Priestia aryabhattai,308
WP_181692577,gvpN,Unknown,Natronomonas sp. LN261,347
WP_181347942,gvpN,Unknown,Thalassobacillus sp. CUG 92003,310
WP_180960166,gvpN,Unknown,Neobacillus cucumis,300
WP_180841474,gvpN,Unknown,Natrinema zhouii,344
